SeasonYear,Lineno_renamed,DayType,Season,HourRange,direction_updated,Average_Peak_Passenger_Load,Average_Peak_Load_Factor
2022,134,Sun/Hol,Fall,9,WEST,7.791965378,30.50194663
2022,134,Sun/Hol,Fall,15,EAST,9.763004773,36.11015457
2022,134,Sun/Hol,Fall,15,WEST,8.554694611,32.15339024
2022,134,Sun/Hol,Fall,18,EAST,8.997512626,34.15835859
2022,134,Sun/Hol,Fall,18,WEST,7.296838198,28.20083549
2022,134,Sun/Hol,Fall,21,EAST,5.947232143,22.506875
2022,134,Sun/Hol,Fall,21,WEST,4.121889952,15.82903851
2022,134,Sun/Hol,Fall,24,EAST,NULL,NULL
2022,134,Sun/Hol,Fall,24,WEST,NULL,NULL
2022,134,Sun/Hol,Summer,6,EAST,3.552678571,14.80282738
2022,134,Sun/Hol,Summer,6,WEST,3.835714286,15.98214286
2022,134,Sun/Hol,Summer,9,EAST,4.998875661,20.82864859
2022,134,Sun/Hol,Summer,9,WEST,6.659096459,27.74623525
2022,134,Sun/Hol,Summer,15,EAST,6.572619048,27.3859127
2022,134,Sun/Hol,Summer,15,WEST,6.391666667,26.63194444
2022,134,Sun/Hol,Summer,18,EAST,8.884126984,37.01719577
2022,134,Sun/Hol,Summer,24,WEST,NULL,NULL
2022,134,Sun/Hol,Summer,24,EAST,NULL,NULL
2022,134,Sun/Hol,Summer,21,WEST,4.666869301,19.44528875
2022,134,Sun/Hol,Summer,21,EAST,4.229166667,17.62152778
2022,134,Sun/Hol,Summer,18,WEST,6.426666667,26.77777778
2022,136,MF,Fall,24,WEST,3.354945055,6.70989011
2022,136,MF,Summer,4,EAST,9.191601336,18.38320267
2022,136,MF,Summer,4,WEST,9.724702381,19.44940476
2022,136,MF,Summer,6,EAST,12.07408009,24.14816017
2022,136,MF,Summer,6,WEST,18.82275327,37.64550654
2022,136,MF,Summer,9,EAST,8.95223808,17.90447616
2022,136,MF,Summer,9,WEST,10.40018091,20.80036182
2022,136,MF,Summer,15,EAST,18.62978827,37.25957653
2022,136,MF,Summer,15,WEST,17.67752442,35.35504884
2022,136,MF,Summer,18,EAST,13.63661341,27.27322682
2022,136,MF,Summer,18,WEST,12.22971153,24.45942307
2022,136,MF,Summer,21,EAST,11.73040315,23.4608063
2022,136,MF,Summer,21,WEST,8.143684898,16.2873698
2022,136,MF,Summer,24,EAST,8.080659722,16.16131944
2022,136,MF,Summer,24,WEST,4.43627451,8.87254902
2022,136,Sat,Fall,6,EAST,5.113401361,21.305839
2022,136,Sat,Fall,6,WEST,7.521031746,31.33763228
2022,136,Sat,Fall,9,EAST,7.692857143,32.05357143
2022,136,Sat,Fall,9,WEST,10.93565115,45.56521314
2022,136,Sat,Fall,15,EAST,10.66373016,44.43220899
2022,136,Sat,Fall,15,WEST,11.2718254,46.96593915
2022,136,Sat,Fall,18,EAST,8.166666667,34.02777778
2022,136,Sat,Fall,18,WEST,9.647233045,40.19680435
2022,136,Sat,Fall,21,EAST,6.160833333,25.67013889
2022,136,Sat,Fall,21,WEST,7.14952381,29.78968254
2022,136,Sat,Fall,24,WEST,NULL,NULL
2022,136,Sat,Summer,6,EAST,4.409047619,18.37103175
2022,136,Sat,Summer,6,WEST,7.714285714,32.14285714
2022,136,Sat,Summer,9,EAST,7.649603175,31.87334656
2022,136,Sat,Summer,9,WEST,10.25972222,42.74884259
2022,136,Sat,Summer,15,EAST,9.4,39.16666667
2022,136,Sat,Summer,15,WEST,10.71666667,44.65277778
2022,136,Sat,Summer,18,EAST,8.747222222,36.44675926
2022,136,Sat,Summer,18,WEST,8.897222222,37.07175926
2022,136,Sat,Summer,21,EAST,5.691666667,23.71527778
2022,136,Sat,Summer,21,WEST,8.456666667,35.23611111
2022,136,Sat,Summer,24,WEST,NULL,NULL
2022,136,Sun/Hol,Fall,4,EAST,NULL,NULL
2022,136,Sun/Hol,Fall,4,WEST,NULL,NULL
2022,136,Sun/Hol,Fall,6,EAST,6.29552381,22.70680159
2022,136,Sun/Hol,Fall,6,WEST,8.374346809,27.77899665
2022,136,Sun/Hol,Fall,9,EAST,7.157222828,27.374709
2022,136,Sun/Hol,Fall,9,WEST,8.908601777,34.68282765
2022,136,Sun/Hol,Fall,15,EAST,9.480238095,35.42886243
2022,136,Sun/Hol,Fall,15,WEST,10.49780053,39.85012127
2022,136,Sun/Hol,Fall,18,EAST,9.009606227,34.40462912
2022,136,Sun/Hol,Fall,18,WEST,8.780348892,34.05543985
2022,136,Sun/Hol,Fall,21,EAST,5.158993784,19.80641349
2022,136,Sun/Hol,Fall,21,WEST,4.419186444,16.62714562
2022,136,Sun/Hol,Fall,24,EAST,NULL,NULL
2022,136,Sun/Hol,Fall,24,WEST,NULL,NULL
2022,136,Sun/Hol,Summer,6,EAST,4.712797619,19.63665675
2022,136,Sun/Hol,Summer,6,WEST,4.647486772,19.36452822
2022,136,Sun/Hol,Summer,9,EAST,6.264980159,26.10408399
2022,136,Sun/Hol,Summer,9,WEST,8.258630952,34.4109623
2022,136,Sun/Hol,Summer,15,EAST,7.976984127,33.23743386
2022,136,Sun/Hol,Summer,15,WEST,9.152777778,38.13657407
2022,136,Sun/Hol,Summer,18,EAST,8.651388889,36.0474537
2022,136,Sun/Hol,Summer,18,WEST,8.199404762,34.16418651
2022,136,Sun/Hol,Summer,21,EAST,5.920833333,24.67013889
2022,136,Sun/Hol,Summer,21,WEST,5.878571429,24.49404762
2022,136,Sun/Hol,Summer,24,WEST,NULL,NULL
2022,136,MF,Fall,4,EAST,10.73693122,21.47386243
2022,136,MF,Fall,4,WEST,11.35190058,22.70380117
2022,136,MF,Fall,6,EAST,20.2405034,40.4810068
2022,136,MF,Fall,6,WEST,20.74661613,41.49323226
2022,136,MF,Fall,9,EAST,9.462055315,18.92411063
2022,136,MF,Fall,9,WEST,11.42393426,22.84786852
2022,136,MF,Fall,15,EAST,20.16206349,40.32412698
2022,136,MF,Fall,15,WEST,26.69490256,53.38980513
2022,136,MF,Fall,18,EAST,13.73769425,27.47538849
2022,136,MF,Fall,18,WEST,12.20236822,24.40473644
2022,136,MF,Fall,21,EAST,10.45881589,20.91763178
2022,136,MF,Fall,21,WEST,6.894438927,13.78887785
2022,136,MF,Fall,24,EAST,5.387165775,10.77433155
2022,143,MF,Fall,18,EAST,35.16074412,66.50898823
2022,143,MF,Fall,15,WEST,7.052838352,11.5983849
2022,143,MF,Fall,15,EAST,30.78686201,52.23283404
2022,143,MF,Fall,9,WEST,38.09642833,51.00097648
2022,143,MF,Fall,9,EAST,21.74474401,29.05143476
2022,143,MF,Fall,6,WEST,32.65951081,46.02247191
2022,143,MF,Fall,6,EAST,2.957516018,4.181013119
2022,143,Sun/Hol,Fall,18,WEST,NULL,NULL
2022,143,Sun/Hol,Fall,18,EAST,NULL,NULL
2022,143,Sun/Hol,Fall,15,WEST,5.742556539,9.423799664
2022,143,Sun/Hol,Fall,15,EAST,22.32565704,35.05424449
2022,143,Sun/Hol,Fall,9,WEST,NULL,NULL
2022,143,Sun/Hol,Fall,9,EAST,NULL,NULL
2022,143,Sun/Hol,Fall,6,WEST,NULL,NULL
2022,143,MF,Fall,18,WEST,6.660238095,13.32047619
2022,143,MF,Summer,6,EAST,2.18875502,3.44042838
2022,143,MF,Summer,6,WEST,11.62256944,18.60902778
2022,143,MF,Summer,9,EAST,5.92738707,8.245113297
2022,143,MF,Summer,9,WEST,9.804931973,14.19121315
2022,143,MF,Summer,15,EAST,15.72579282,27.08931711
2022,143,MF,Summer,15,WEST,3.878303563,6.431770524
2022,143,MF,Summer,18,EAST,16.18150087,30.95636998
2022,143,MF,Summer,18,WEST,4.548611111,9.097222222
2022,143,Sun/Hol,Fall,6,EAST,NULL,NULL
2022,144,Sun/Hol,Summer,18,SOUTH,14.72896825,29.45793651
2022,144,Sun/Hol,Summer,21,NORTH,20.87896825,41.75793651
2022,144,Sun/Hol,Summer,21,SOUTH,7.964219577,15.92843915
2022,144,Sun/Hol,Summer,24,NORTH,NULL,NULL
2022,144,Sun/Hol,Summer,24,SOUTH,NULL,NULL
2022,144,MF,Summer,15,SOUTH,24.02318271,48.04636542
2022,144,MF,Summer,15,NORTH,27.24983342,54.49966684
2022,144,MF,Summer,9,SOUTH,21.74474897,43.48949795
2022,144,MF,Summer,9,NORTH,15.954141,31.908282
2022,144,MF,Summer,6,SOUTH,22.62794155,45.25588309
2022,144,MF,Summer,6,NORTH,14.21025473,28.42050946
2022,144,MF,Summer,4,SOUTH,16.53125,33.0625
2022,144,MF,Summer,4,NORTH,8.6625,17.325
2022,144,MF,Fall,24,SOUTH,4.944217687,9.888435374
2022,144,Sun/Hol,Fall,18,SOUTH,15.2948509,30.58970181
2022,144,Sun/Hol,Fall,21,NORTH,16.88863889,33.77727778
2022,144,Sun/Hol,Fall,21,SOUTH,6.938371249,13.8767425
2022,144,Sun/Hol,Fall,24,NORTH,NULL,NULL
2022,144,Sun/Hol,Fall,24,SOUTH,NULL,NULL
2022,144,Sun/Hol,Summer,6,NORTH,10.10119048,20.20238095
2022,144,Sun/Hol,Summer,6,SOUTH,13.5625,27.125
2022,144,Sun/Hol,Summer,9,NORTH,16.9912037,33.98240741
2022,144,MF,Fall,24,NORTH,6.535714286,13.07142857
2022,144,MF,Fall,21,SOUTH,13.14489271,26.28978542
2022,144,MF,Fall,21,NORTH,19.71797339,39.43594679
2022,144,MF,Fall,18,SOUTH,28.31936649,56.63873298
2022,144,MF,Fall,18,NORTH,30.54476937,61.08953873
2022,144,MF,Fall,15,SOUTH,31.24847427,62.49694855
2022,144,MF,Fall,15,NORTH,30.93194555,61.8638911
2022,144,MF,Fall,9,SOUTH,24.17618875,48.35237751
2022,144,MF,Fall,9,NORTH,24.33039702,48.66079405
2022,144,MF,Fall,6,SOUTH,28.64030031,57.28060063
2022,144,MF,Fall,6,NORTH,27.12086778,54.24173557
2022,144,MF,Fall,4,SOUTH,17.8210989,35.6421978
2022,144,MF,Fall,4,NORTH,10.97068733,21.94137466
2022,144,Sat,Summer,21,SOUTH,11.63597884,23.27195767
2022,144,Sat,Summer,24,NORTH,NULL,NULL
2022,144,Sat,Summer,24,SOUTH,NULL,NULL
2022,144,Sun/Hol,Fall,4,NORTH,NULL,NULL
2022,144,Sun/Hol,Fall,4,SOUTH,NULL,NULL
2022,144,Sun/Hol,Fall,6,NORTH,14.31256685,28.62513371
2022,144,Sun/Hol,Fall,6,SOUTH,15.37211772,30.74423544
2022,144,Sun/Hol,Fall,9,NORTH,20.21262097,40.42524195
2022,144,Sun/Hol,Fall,9,SOUTH,33.33950251,66.67900502
2022,144,Sun/Hol,Fall,15,NORTH,29.67358119,59.34716238
2022,144,Sun/Hol,Fall,15,SOUTH,26.78358434,53.56716868
2022,144,Sun/Hol,Fall,18,NORTH,34.85417793,69.70835585
2022,144,Sat,Summer,21,NORTH,26.89365079,53.78730159
2022,144,Sat,Summer,18,SOUTH,15.81666667,31.63333333
2022,144,Sat,Summer,18,NORTH,27.48809524,54.97619048
2022,144,Sat,Summer,15,SOUTH,23.77916667,47.55833333
2022,144,Sat,Summer,15,NORTH,27.62777778,55.25555556
2022,144,Sat,Summer,9,SOUTH,33.52222222,67.04444444
2022,144,Sat,Summer,9,NORTH,20.71875,41.4375
2022,144,Sat,Summer,6,SOUTH,20.15833333,40.31666667
2022,144,Sat,Summer,6,NORTH,9.555555556,19.11111111
2022,144,Sat,Fall,24,SOUTH,NULL,NULL
2022,144,Sat,Fall,24,NORTH,NULL,NULL
2022,144,Sat,Fall,21,SOUTH,11.89985755,23.7997151
2022,144,Sat,Fall,21,NORTH,24.0787037,48.15740741
2022,144,Sat,Fall,18,SOUTH,14.92916667,29.85833333
2022,144,Sat,Fall,18,NORTH,34.2547619,68.50952381
2022,144,Sat,Fall,15,SOUTH,26.61893939,53.23787879
2022,144,Sat,Fall,15,NORTH,34.18215488,68.36430976
2022,144,Sat,Fall,9,SOUTH,37.28416306,74.56832612
2022,144,Sat,Fall,9,NORTH,21.56401515,43.1280303
2022,144,Sat,Fall,6,SOUTH,18.9094697,37.81893939
2022,144,Sat,Fall,6,NORTH,NULL,NULL
2022,144,MF,Summer,24,SOUTH,5.375,10.75
2022,144,MF,Summer,24,NORTH,10.28598485,20.5719697
2022,144,MF,Summer,21,SOUTH,11.10261598,22.20523197
2022,144,MF,Summer,21,NORTH,24.1063299,48.21265979
2022,144,MF,Summer,18,SOUTH,16.98902236,33.97804471
2022,144,MF,Summer,18,NORTH,31.81738734,63.63477468
2022,144,Sun/Hol,Summer,9,SOUTH,31.12678571,62.25357143
2022,144,Sun/Hol,Summer,15,NORTH,31.11898148,62.23796296
2022,144,Sun/Hol,Summer,15,SOUTH,25.85006614,51.70013228
2022,144,Sun/Hol,Summer,18,NORTH,34.12761243,68.25522487
2022,145,Sun/Hol,Summer,15,NORTH,19.3,38.6
2022,145,Sun/Hol,Summer,9,SOUTH,19.74722222,39.49444444
2022,145,Sun/Hol,Summer,9,NORTH,13.42222222,26.84444444
2022,145,Sun/Hol,Summer,6,SOUTH,5.1,10.2
2022,145,Sun/Hol,Summer,6,NORTH,10.67083333,21.34166667
2022,145,Sun/Hol,Fall,24,SOUTH,3.010210804,5.53886693
2022,145,Sun/Hol,Fall,24,NORTH,2.902116402,5.298059965
2022,145,Sun/Hol,Fall,21,SOUTH,11.11391129,21.09865591
2022,145,Sun/Hol,Fall,21,NORTH,11.22742176,21.39612519
2022,145,Sun/Hol,Fall,18,SOUTH,19.71173661,35.43600809
2022,145,Sun/Hol,Fall,18,NORTH,16.6522455,31.68513686
2022,145,Sun/Hol,Fall,15,SOUTH,27.34620585,48.41806425
2022,145,Sun/Hol,Fall,15,NORTH,16.76465447,31.32105444
2022,145,Sun/Hol,Fall,9,SOUTH,18.67133375,34.83651576
2022,145,Sun/Hol,Fall,9,NORTH,19.43241972,35.4222692
2022,145,Sun/Hol,Fall,6,SOUTH,8.446671665,15.20447113
2022,145,Sun/Hol,Fall,6,NORTH,15.51899425,24.83292801
2022,145,Sun/Hol,Fall,4,SOUTH,NULL,NULL
2022,145,Sun/Hol,Fall,4,NORTH,NULL,NULL
2022,145,Sat,Summer,24,SOUTH,NULL,NULL
2022,145,Sat,Summer,24,NORTH,NULL,NULL
2022,145,Sat,Summer,21,SOUTH,18.97222222,37.94444444
2022,145,Sat,Summer,21,NORTH,12.57619048,25.15238095
2022,145,Sat,Summer,18,SOUTH,49.97777778,99.95555556
2022,145,Sat,Summer,18,NORTH,16.18518519,32.37037037
2022,145,Sat,Summer,15,SOUTH,34.69583333,69.39166667
2022,145,Sat,Summer,15,NORTH,21.07777778,42.15555556
2022,145,Sat,Summer,9,SOUTH,20.78571429,41.57142857
2022,145,Sat,Summer,9,NORTH,14.39285714,28.78571429
2022,145,Sat,Summer,6,SOUTH,7.278571429,14.55714286
2022,145,Sat,Summer,6,NORTH,9.928571429,19.85714286
2022,145,Sat,Fall,24,SOUTH,NULL,NULL
2022,145,Sat,Fall,24,NORTH,NULL,NULL
2022,145,Sat,Fall,21,SOUTH,NULL,NULL
2022,145,Sat,Fall,21,NORTH,NULL,NULL
2022,145,Sat,Fall,18,SOUTH,NULL,NULL
2022,145,Sat,Fall,18,NORTH,NULL,NULL
2022,145,Sat,Fall,15,SOUTH,NULL,NULL
2022,145,Sat,Fall,15,NORTH,22.43055556,44.86111111
2022,145,Sat,Fall,9,SOUTH,27.94232804,55.88465608
2022,145,Sat,Fall,9,NORTH,14.10634921,28.21269841
2022,145,Sat,Fall,6,SOUTH,NULL,NULL
2022,145,Sat,Fall,6,NORTH,NULL,NULL
2022,145,MF,Summer,24,SOUTH,3.737621002,4.983494669
2022,145,MF,Summer,24,NORTH,5.432539683,7.243386243
2022,145,MF,Summer,21,SOUTH,15.11169113,20.14892151
2022,145,MF,Summer,21,NORTH,11.72924456,15.63899275
2022,145,MF,Summer,18,SOUTH,23.30100747,31.06800996
2022,145,MF,Summer,18,NORTH,14.46031746,19.28042328
2022,145,MF,Fall,4,NORTH,8.274489796,11.03265306
2022,145,MF,Fall,4,SOUTH,3.66,4.88
2022,145,MF,Fall,6,NORTH,42.71521478,56.9536197
2022,145,MF,Fall,6,SOUTH,8.622039357,11.49605248
2022,145,MF,Fall,9,NORTH,46.47640124,61.96853499
2022,145,MF,Fall,9,SOUTH,30.06044686,40.08059581
2022,145,MF,Fall,15,NORTH,16.47836994,21.97115992
2022,145,MF,Fall,15,SOUTH,48.52793084,64.70390778
2022,145,MF,Fall,18,NORTH,16.00208251,21.33611001
2022,145,MF,Fall,18,SOUTH,53.86972481,71.82629975
2022,145,MF,Fall,21,NORTH,11.78982242,15.71976323
2022,145,MF,Fall,21,SOUTH,27.71566096,36.95421461
2022,145,MF,Fall,24,NORTH,2.898896447,3.865195263
2022,145,MF,Fall,24,SOUTH,3.128955141,4.171940189
2022,145,MF,Summer,4,NORTH,NULL,NULL
2022,145,MF,Summer,4,SOUTH,NULL,NULL
2022,145,MF,Summer,6,NORTH,19.92632929,26.56843906
2022,145,MF,Summer,6,SOUTH,4.970236975,6.626982633
2022,145,MF,Summer,9,NORTH,19.0484033,25.39787106
2022,145,MF,Summer,9,SOUTH,14.80414269,19.73885692
2022,145,MF,Summer,15,NORTH,8.107559586,10.81007945
2022,145,MF,Summer,15,SOUTH,25.20529482,33.60705976
2022,145,Sun/Hol,Summer,15,SOUTH,22.6962963,45.39259259
2022,145,Sun/Hol,Summer,18,NORTH,15.47708333,30.95416667
2022,145,Sun/Hol,Summer,18,SOUTH,16.05416667,32.10833333
2022,145,Sun/Hol,Summer,21,NORTH,11.99444444,23.98888889
2022,145,Sun/Hol,Summer,21,SOUTH,7.672222222,15.34444444
2022,145,Sun/Hol,Summer,24,NORTH,NULL,NULL
2022,145,Sun/Hol,Summer,24,SOUTH,NULL,NULL
2022,146,MF,Summer,21,SOUTH,4.077954138,16.99147558
2022,146,MF,Summer,24,NORTH,1.404347826,5.851449275
2022,146,MF,Summer,24,SOUTH,1.970413165,8.210054855
2022,146,Sat,Fall,6,NORTH,NULL,NULL
2022,146,Sat,Fall,6,SOUTH,NULL,NULL
2022,146,Sat,Fall,9,NORTH,4.504688747,18.76953645
2022,146,Sat,Fall,9,SOUTH,3.173710317,13.22379299
2022,146,Sat,Fall,15,NORTH,3.824810606,15.93671086
2022,146,Sat,Fall,15,SOUTH,5.058134921,21.07556217
2022,146,Sat,Fall,18,NORTH,2.951388889,12.2974537
2022,146,Sat,Fall,18,SOUTH,4.078571429,16.99404762
2022,146,Sat,Fall,21,NORTH,0.833333333,3.472222222
2022,146,Sat,Fall,21,SOUTH,3.611111111,15.0462963
2022,146,Sat,Summer,6,NORTH,NULL,NULL
2022,146,Sat,Summer,6,SOUTH,NULL,NULL
2022,146,Sat,Summer,9,NORTH,4.757163035,19.82151264
2022,146,Sat,Summer,9,SOUTH,2.347519841,9.781332672
2022,146,Sat,Summer,15,NORTH,4.79,19.95833333
2022,146,Sat,Summer,15,SOUTH,4.908928571,20.45386905
2022,146,Sat,Summer,18,NORTH,3.242534302,13.51055959
2022,146,Sat,Summer,18,SOUTH,4.183333333,17.43055556
2022,146,Sat,Summer,21,NORTH,1.296875,5.403645833
2022,146,Sat,Summer,21,SOUTH,4.311904762,17.96626984
2022,146,Sun/Hol,Fall,6,NORTH,NULL,NULL
2022,146,Sun/Hol,Fall,6,SOUTH,NULL,NULL
2022,146,Sun/Hol,Fall,9,NORTH,4.155361625,17.31400677
2022,146,Sun/Hol,Fall,9,SOUTH,2.55362936,10.64012233
2022,146,Sun/Hol,Fall,15,NORTH,3.704700062,15.43625026
2022,146,Sun/Hol,Fall,15,SOUTH,4.053725649,16.89052354
2022,146,Sun/Hol,Fall,18,NORTH,1.715896825,7.149570103
2022,146,Sun/Hol,Fall,18,SOUTH,5.055073107,21.06280461
2022,146,Sun/Hol,Fall,21,NORTH,1.346441256,5.610171899
2022,146,Sun/Hol,Fall,21,SOUTH,2.738668842,11.41112017
2022,146,Sun/Hol,Fall,24,NORTH,NULL,NULL
2022,146,Sun/Hol,Fall,24,SOUTH,NULL,NULL
2022,146,Sun/Hol,Summer,9,NORTH,4.078854479,16.995227
2022,146,Sun/Hol,Summer,9,SOUTH,2.58396164,10.76650683
2022,146,Sun/Hol,Summer,15,NORTH,4.163401361,17.34750567
2022,146,Sun/Hol,Summer,15,SOUTH,5.208895503,21.70373126
2022,146,Sun/Hol,Summer,18,NORTH,2.8,11.66666667
2022,146,Sun/Hol,Summer,18,SOUTH,5.262632275,21.92763448
2022,146,Sun/Hol,Summer,21,NORTH,2.276595745,9.485815603
2022,146,Sun/Hol,Summer,21,SOUTH,3.551339286,14.79724702
2022,146,MF,Summer,21,NORTH,1.925598532,8.023327216
2022,146,MF,Summer,18,SOUTH,5.217095454,21.73789773
2022,146,MF,Summer,18,NORTH,2.996408354,12.48503481
2022,146,MF,Summer,15,SOUTH,4.268796122,17.78665051
2022,146,MF,Summer,15,NORTH,4.677892209,19.49121754
2022,146,MF,Summer,9,SOUTH,3.083868008,12.84945003
2022,146,MF,Summer,9,NORTH,5.097734127,21.24055886
2022,146,MF,Summer,6,SOUTH,2.751379713,11.46408214
2022,146,MF,Summer,6,NORTH,5.245471123,21.85612968
2022,146,MF,Fall,24,SOUTH,1.665546218,6.93977591
2022,146,MF,Fall,24,NORTH,NULL,NULL
2022,146,MF,Fall,21,SOUTH,3.141718928,13.09049553
2022,146,MF,Fall,21,NORTH,1.756696784,7.319569934
2022,146,MF,Fall,18,SOUTH,5.149325193,21.45552164
2022,146,MF,Fall,18,NORTH,2.572790146,10.71995894
2022,146,MF,Fall,15,SOUTH,5.556470429,23.15196012
2022,146,MF,Fall,15,NORTH,4.699737573,19.58223989
2022,146,MF,Fall,9,SOUTH,2.955689791,12.31537413
2022,146,MF,Fall,9,NORTH,4.867921192,20.28300497
2022,146,MF,Fall,6,SOUTH,2.883388871,12.0141203
2022,146,MF,Fall,6,NORTH,6.174156982,25.72565409
2022,147,Sat,Summer,21,WEST,3.722222222,15.50925926
2022,147,Sat,Summer,21,EAST,11.85555556,49.39814815
2022,147,Sat,Summer,18,WEST,6.447619048,26.86507937
2022,147,Sat,Summer,18,EAST,12.44880952,51.87003968
2022,147,MF,Summer,21,WEST,3.133496732,13.05623638
2022,147,Sat,Fall,6,EAST,7.487698413,31.19874339
2022,147,Sat,Fall,6,WEST,12.54583333,52.27430556
2022,147,Sat,Fall,9,EAST,10.35474266,43.1447611
2022,147,Sat,Fall,9,WEST,12.99879149,54.16163119
2022,147,Sat,Fall,15,EAST,16.99798942,70.82495591
2022,147,Sat,Fall,15,WEST,8.93219697,37.21748737
2022,147,Sat,Fall,18,EAST,15.44274892,64.34478716
2022,147,Sat,Fall,18,WEST,6.666137566,27.77557319
2022,147,Sat,Fall,21,EAST,10.5537037,43.97376543
2022,147,Sat,Fall,21,WEST,4.018181818,16.74242424
2022,147,Sat,Summer,6,EAST,7.562301587,31.50958995
2022,147,Sat,Summer,6,WEST,11.81785714,49.24107143
2022,147,Sat,Summer,9,EAST,9.520205026,39.66752094
2022,147,Sat,Summer,9,WEST,13.55982143,56.49925595
2022,147,MF,Fall,4,EAST,8.742857143,36.42857143
2022,147,MF,Fall,4,WEST,8.375858636,34.89941098
2022,147,MF,Fall,6,EAST,8.891481691,37.04784038
2022,147,MF,Fall,6,WEST,8.936530979,37.23554575
2022,147,MF,Fall,9,EAST,9.97730154,41.57208975
2022,147,MF,Fall,9,WEST,10.42428896,43.43453733
2022,147,MF,Fall,15,EAST,12.20872,50.86966667
2022,147,MF,Fall,15,WEST,8.561279149,35.67199645
2022,147,MF,Fall,18,EAST,13.09769856,54.57374401
2022,147,MF,Fall,18,WEST,5.459120371,22.74633488
2022,147,MF,Fall,21,EAST,6.860090362,28.58370984
2022,147,MF,Fall,21,WEST,2.996688494,12.48620206
2022,147,MF,Summer,4,EAST,9.543997669,39.76665695
2022,147,MF,Summer,4,WEST,7.939752252,33.08230105
2022,147,MF,Summer,6,EAST,6.957162489,28.98817704
2022,147,MF,Summer,6,WEST,8.595643043,35.81517935
2022,147,MF,Summer,9,EAST,9.775397088,40.7308212
2022,147,MF,Summer,9,WEST,10.59649687,44.1520703
2022,147,MF,Summer,15,EAST,11.50746962,47.94779009
2022,147,MF,Summer,15,WEST,7.408172336,30.86738473
2022,147,MF,Summer,18,EAST,13.1227744,54.67822666
2022,147,MF,Summer,18,WEST,5.670330288,23.6263762
2022,147,MF,Summer,21,EAST,7.188136715,29.95056964
2022,147,Sat,Summer,15,EAST,13.32380952,55.51587302
2022,147,Sat,Summer,15,WEST,10.53511905,43.89632937
2022,147,Sun/Hol,Fall,4,EAST,NULL,NULL
2022,147,Sun/Hol,Fall,4,WEST,NULL,NULL
2022,147,Sun/Hol,Fall,6,EAST,6.803527676,28.34803198
2022,147,Sun/Hol,Fall,6,WEST,8.912456895,37.13523706
2022,147,Sun/Hol,Fall,9,EAST,8.450891683,35.21204868
2022,147,Sun/Hol,Fall,9,WEST,11.96066545,49.83610603
2022,147,Sun/Hol,Fall,15,EAST,13.17361023,54.89004263
2022,147,Sun/Hol,Fall,15,WEST,8.296674466,34.56947694
2022,147,Sun/Hol,Fall,18,EAST,12.72197426,53.00822607
2022,147,Sun/Hol,Fall,18,WEST,4.68770111,19.53208796
2022,147,Sun/Hol,Fall,21,EAST,8.213658077,34.22357532
2022,147,Sun/Hol,Fall,21,WEST,2.796088947,11.65037061
2022,147,Sun/Hol,Summer,6,EAST,6.783333333,28.26388889
2022,147,Sun/Hol,Summer,6,WEST,11.67083333,48.62847222
2022,147,Sun/Hol,Summer,9,EAST,8.030648749,33.46103646
2022,147,Sun/Hol,Summer,9,WEST,12.55721726,52.32173859
2022,147,Sun/Hol,Summer,15,EAST,13.73888889,57.24537037
2022,147,Sun/Hol,Summer,15,WEST,8.725925926,36.35802469
2022,147,Sun/Hol,Summer,18,EAST,14.559375,60.6640625
2022,147,Sun/Hol,Summer,18,WEST,5.037367725,20.98903219
2022,147,Sun/Hol,Summer,21,EAST,7.177777778,29.90740741
2022,147,Sun/Hol,Summer,21,WEST,4.308333333,17.95138889
2022,148,Sun/Hol,Summer,21,WEST,4.439814815,18.4992284
2022,148,Sun/Hol,Summer,21,EAST,5.361111111,22.33796296
2022,148,Sun/Hol,Summer,18,WEST,5.588888889,23.28703704
2022,148,Sun/Hol,Summer,18,EAST,8.3625,34.84375
2022,148,Sun/Hol,Summer,15,WEST,6.978240741,29.07600309
2022,148,Sun/Hol,Summer,15,EAST,6.349074074,26.45447531
2022,148,Sun/Hol,Summer,9,WEST,7.918518519,32.99382716
2022,148,Sun/Hol,Summer,9,EAST,7.321401515,30.50583965
2022,148,Sun/Hol,Fall,24,WEST,NULL,NULL
2022,148,Sun/Hol,Fall,24,EAST,NULL,NULL
2022,148,Sun/Hol,Fall,21,WEST,3.807132459,15.86305191
2022,148,Sun/Hol,Fall,21,EAST,4.396103896,18.31709957
2022,148,Sun/Hol,Fall,18,WEST,5.796332159,24.15138399
2022,148,Sun/Hol,Fall,18,EAST,7.871476987,32.79782078
2022,148,Sun/Hol,Fall,15,WEST,6.875961175,28.64983823
2022,148,Sun/Hol,Fall,15,EAST,7.309001047,30.45417103
2022,148,Sun/Hol,Fall,9,WEST,7.282467908,30.34361628
2022,148,Sun/Hol,Fall,9,EAST,6.586250036,27.44270848
2022,148,Sun/Hol,Fall,6,WEST,7.3442351,30.60097959
2022,148,Sun/Hol,Fall,6,EAST,4.006089744,16.6920406
2022,148,Sun/Hol,Fall,4,WEST,NULL,NULL
2022,148,Sun/Hol,Fall,4,EAST,NULL,NULL
2022,148,MF,Fall,4,EAST,11.19337979,46.63908246
2022,148,MF,Fall,4,WEST,4.506069019,18.77528758
2022,148,MF,Fall,6,EAST,5.205691153,21.6903798
