Year,line_no,Annual_Boardings,Avg Daily Brdgs MF,Avg Daily Brdgs Sat,Avg Daily Brdgs SunHol,Annual_Service_Cost,Annual_Revenue_Hours,Annual_Service_Hours,Average_Boarding_Per_Revenue_Hour,Perc_Trips_w_Overcrowding,Average_Passenger_Load_Bi_Directional,Average_Peak_Load_Factor,Total_Capacity_Utilization,Percentage_of_Revenue_Hours_with_Overcrowding,Annual_Revenue_Hours_with_Overcrowding,On_Time_Performance_Percentage,Bus_Bunching_Percentage,AVG_speed_km_per_hr
2019,371,202873.025,669.511906,358.8585451,272.2937064,565875.9,7477.766667,8201.1,27.13016253,0.556668893,9.985866874,41.60777864,22.88445919,0.630129,47.11740777,79.79369742,0.034715164,21.88713455
2019,372,194002.1043,620.1072998,359.6729576,328.0741998,1050052.35,14517.15,15218.15,13.3636495,0.140977444,6.383849817,26.59937424,NULL,NULL,NULL,NULL,NULL,23.37404864
2019,373,549303.5335,1755.47737,1078.306739,875.563684,1071055.85,14190.96667,15442.03333,38.70797152,3.928790669,13.46808883,53.64701427,25.04450581,4.236694,601.2144938,65.74655254,1.012750913,23.35471103
2019,375,1023012.89,2755.105517,3200.443402,2690.041956,2379713.4,20925.53333,22034.38333,48.88825884,2.396298133,27.80046649,55.60093297,30.06216131,2.791828,584.1990396,73.30952841,0.258496237,26.43630104
2019,388,379264.5518,1520.257236,NULL,NULL,1432438.2,9654.95,13263.31667,39.28187632,2.287581699,27.19163732,54.38327465,27.30403026,2.176238,210.1110219,67.93052838,1.129691946,32.4756709
2019,391,121368.0501,486.7110444,NULL,NULL,209525.4,1589.95,1940.05,76.33450741,27.77777778,42.51244282,85.02488565,51.54470238,28.020276,445.5071699,90.30325721,0.078983849,22.82988356
2019,393,152158.7165,609.7016725,NULL,NULL,198201.6,1782.1,1835.2,85.38169376,40.41666667,46.80983956,93.61967912,51.08841868,34.035528,606.5466455,84.93602972,0.166907609,22.15609649
2019,394,159242.8826,638.8429019,NULL,NULL,492040.8,3419.116667,4555.933333,46.57427579,18.54575163,34.39318564,68.78637128,42.38696812,17.271906,590.5464116,92.18711732,0.191407285,27.50045331
2019,395,199283.4959,799.100385,NULL,NULL,671641.2,4575.366667,6218.9,43.55574326,7.407407407,27.5216488,55.04329761,26.80584232,7.288208,333.4618734,75.6375049,3.233443498,27.55018855
2019,401,1792801.62,5775.845208,3475.701295,2715.541593,3719525.61,32650.63528,34440.05194,54.90862902,1.815801457,25.14223262,50.28446524,25.51744279,2.197057,717.3344571,84.94901829,1.204784736,23.64416871
2019,402,1042956.04,3347.370942,2014.542215,1645.477813,2455300.89,21571.08417,22734.2675,48.34972742,1.141552511,21.98038999,43.96077998,22.01315455,1.323265,285.4285857,76.41954701,0.549283218,22.86878416
2019,403,2314979.181,6865.153178,5762.488694,4796.21248,4253194.83,37974.05028,39381.43361,60.96213505,8.317853457,29.76704921,59.43299467,25.83801328,9.389849,3565.687373,82.5732607,1.006373205,22.00231817
2019,404,450370.5147,1371.719568,984.067853,905.8576063,1617357.66,14538.70056,14975.53389,30.97735681,0.155400155,13.80968363,27.61936726,13.09639421,0.251208,36.5212158,83.41626067,0.284555587,24.81394422
2019,405,771891.6224,2475.694946,1541.168772,1189.972206,2417259.6,21741.25,22382.03333,35.50355303,0.175901495,16.9656691,33.9313382,19.11903621,0.231013,50.2222875,73.39928737,0.21718875,27.06627715
2019,406,2101302.6,6322.070214,4837.313518,4348.913036,4848924.42,42867.28167,44897.44833,49.01879752,3.678658372,22.81048011,45.62096023,19.91553547,4.230731,1813.586085,79.18083028,2.446117319,25.6954503
2019,407,1402839.556,4582.215304,2426.469745,2129.496203,3414409.59,30219.80361,31614.90361,46.42120028,1.125827815,21.29321232,42.58642465,20.0859573,1.566193,473.2723444,77.36422557,0.551629538,24.31322686
2019,408,1769546.285,5758.744545,3229.696902,2621.139151,3471561,31510.71667,32144.08333,56.1569673,6.248851314,27.80538772,55.61077544,25.37392658,7.296303,2299.11642,80.60482752,1.297372264,23.15641031
2019,410,4969190.418,15442.66663,10630.31301,8938.295929,9353863.8,84544.68333,86609.85,58.77590668,5.83371789,30.71224401,61.42448802,38.78470228,6.902805,5835.950401,77.27320204,7.106539763,27.65387272
2019,412,160155.312,624.4687996,87.73974359,NULL,639962.1,6189.866667,6682.5,25.87379029,0.343997248,9.000158415,21.36114736,11.61742323,0.490008,30.33034667,92.11811964,0.086830994,29.73961954
2019,413,127163.1356,394.0389903,295.1807857,216.0578064,635868.15,8295.45,9161.483333,15.32926311,0.352609309,6.094250799,24.94059919,13.40392787,0.446693,37.0474797,73.51165104,0.204058738,26.67484421
2019,414,49394.77607,168.3838396,140.9269231,NULL,266956.4,3617.266667,3868.933333,13.65527638,0,3.523168456,14.67986857,10.27161344,0,0,86.31716693,0.001393505,20.18095457
2019,416,60617.56133,243.4440214,NULL,NULL,322000,3791.666667,4666.666667,15.98704914,0.545634921,8.01756839,33.40653496,17.76257688,0.657726,24.93779167,74.78594186,0.167103105,21.96499843
2019,418,155151.3349,622.5555618,NULL,NULL,432019.8,3838.1,4000.183333,40.42399492,7.1875,17.24635178,34.49270355,27.18791156,9.118889,349.9886628,73.56716088,0.432052383,32.61631116
2019,430,2186135.899,6814.500738,4691.016862,3806.625766,3485727,30786.15,32275.25,71.01036989,26.08934255,41.57608847,83.15217693,58.79561798,28.771377,8857.575575,72.16390828,0.599488313,23.38894977
2019,501,1799059.331,5785.33193,3670.856944,2610.23993,4093432.2,35170.16667,37902.15,51.15299418,9.751609936,31.7704046,63.54080919,41.64726443,10.944141,3849.05821,77.20103986,1.040663608,28.90349433
2019,502,3209368.359,9816.477581,7740.549748,5712.290511,6774049.8,57966.95,62722.68333,55.36548601,8.406779661,27.95207078,55.90414157,32.471796,9.713884,5630.793589,78.41523522,2.687503324,25.49114276
2019,503,1626977.895,5050.996966,3593.489591,2839.855608,5043772.8,44196.8,46701.6,36.81211978,5.77011848,28.98241384,48.39397892,30.34905185,7.672576,3390.99948,75.09621181,1.898351677,31.01942346
2019,509,104439.652,418.5889638,NULL,NULL,508523.4,3345.933333,4708.55,31.21390703,1.736111111,20.7592697,41.51853939,24.70598651,1.77582,59.41708413,80.39476376,0.5,34.3711757
2019,531,752028.0995,2495.791516,1213.73567,1052.001756,2275000.45,22150.05,23750.51667,33.95153056,4.268109408,20.48342611,48.16487586,26.6971403,5.031001,1114.369016,88.08887331,0.335884263,30.22833102
2019,555,1427552.67,5018.464215,1891.249038,1245.974434,3136586.4,25002.5,29042.46667,57.09639718,13.73822256,28.2121371,56.42427421,51.30014734,14.972654,3743.524315,93.76015663,1.01539978,68.23092212
2019,562,332390.3877,1093.855223,677.7314588,398.9136819,1121073.8,14593.15,16142.68333,22.77715145,0.505402579,10.86035313,45.14036716,NULL,NULL,NULL,NULL,NULL,35.16092509
2019,563,86408.13095,282.3099784,178.8437901,108.4683484,470183.25,6337.666667,6814.25,13.63406053,0.027034334,6.94073933,28.91974721,NULL,NULL,NULL,NULL,NULL,33.19685554
2019,564,63237.23116,195.2914062,143.154782,112.8626616,383990.75,5285.633333,5565.083333,11.96398372,0,4.838296836,20.15957015,NULL,NULL,NULL,NULL,NULL,24.84173986
2019,595,628766.2453,2031.980036,1165.480325,969.465675,1844974.8,15968.66667,17083.1,39.3749997,0.712623618,18.24165974,36.48331948,24.40379539,0.892897,142.568256,81.19974474,0.224692013,31.48815131
2019,601,1620876.52,4899.91383,3822.060906,3180.864639,4592386.8,38557.03333,42522.1,42.03841375,3.896545857,27.82724057,55.63655877,32.64910305,4.743218,1828.837205,76.55914129,0.790541655,37.13515941
2019,602,129699.5703,520.1348206,NULL,NULL,528102,3675,4889.833333,35.29240009,0.771604938,26.41615485,52.83230971,43.83658575,0.719224,26.4306,80.19336527,0.358196376,40.83368007
2019,603,76148.83005,305.657952,NULL,NULL,437619.6,2909.066667,4052.033333,26.17637847,0.106837607,11.75410236,23.50820472,30.73298278,0.168276,4.893050133,79.05873423,0.271196931,34.4746439
2019,604,73349.39739,294.0738851,NULL,NULL,369892.8,2443.6,3424.933333,30.01694115,0.231481481,12.11643611,24.23287222,31.9189424,0.433873,10.6003368,82.67004342,0.287787351,34.8946624
2019,606,10555.88657,42.23649223,NULL,NULL,112771.8,767.55,1044.183333,13.75270219,0,4.117776839,8.235553677,-3.087071859,0,0,92.23335719,0.097595811,24.51478139
2019,608,10603.44566,42.58411911,NULL,NULL,90648,725,839.3333333,14.62544229,0,4.796561523,9.593123046,6.399182932,0,0,92.78175009,0.018795226,25.06488305
2019,609,25432.83029,76.4826674,64.85862471,49.44258392,439604.75,5924.033333,6371.083333,4.293161239,0,1.856387273,7.734946972,4.647951531,0,0,70.13958542,0.010435781,26.57299822
2019,614,18431.12054,54.00318539,47.09022436,41.56779859,185834.25,2584.916667,2693.25,7.13025715,0,2.37330435,9.888768126,5.668886723,0,0,85.84970306,0.002947366,28.42237398
2019,616,36522.37126,118.4832588,79.39807628,44.47551683,186425.5,2455.3,2602.133333,14.87491193,0,2.691457456,11.07306758,6.607791206,0,0,93.78661088,0.003286645,27.21457316
2019,618,24142.64523,76.29221191,60.58520486,30.84896966,195964.6,2554.233333,2840.066667,9.452012437,0,1.98623756,8.275989835,4.999768164,0,0,86.73624867,0.003815254,27.25933022
2019,619,18999.57411,55.67525548,53.05265568,38.97864594,172838.1,2239.033333,2504.9,8.485614675,0,1.975993985,8.233308272,5.063371844,0,0,88.48511872,0,29.10829067
2019,620,1102103.028,2753.941681,3344.119755,3730.771406,2673448.2,23822.61667,24754.15,46.26288723,17.21360382,41.06603525,54.75471367,47.54106701,17.778917,4235.399195,74.80329116,1.532026479,47.30482425
2019,640,970547.6423,3296.465262,1411.210185,1169.979984,2671574.4,23508.25,24736.8,41.28540586,11.13402062,28.1087724,56.2175448,36.76482509,13.007078,3057.718078,79.82148607,0.69571689,37.50017127
2019,701,2217527.631,6596.695539,5530.27635,4508.656912,6190945.32,54101.33444,57323.56778,40.98840914,1.828793774,24.0616035,39.23528526,24.84988525,1.961289,1061.035371,72.41248078,2.255798128,28.52552495
2019,733,75941.42426,246.7421414,139.1134686,113.4546014,492348.35,6401.966667,7135.483333,11.86220238,0,4.301169865,17.9215411,11.48777842,0,0,89.16131039,0.007594273,27.29775609
2019,741,61758.76177,204.6407088,102.1883438,85.89286437,521528.45,6657.516667,7558.383333,9.276546326,0,3.557050008,14.8210417,8.937303403,0,0,90.37782852,0.005529325,27.16147396
2019,743,82188.91132,300.9612771,112.8681041,20.02314598,604288.2,7645.65,8757.8,10.74976115,0,4.189308382,17.45545159,9.526010593,0,0,80.22107244,0.060333252,25.8455061
2019,744,109024.8052,404.1416118,157.1466769,NULL,605578.5,7611.066667,8776.5,14.32451061,0.377358491,6.149965246,25.62485519,13.41120635,0.455517,34.66840867,81.34273721,0.015528687,24.5625717
2019,748,17786.19592,62.98801446,39.73423692,NULL,188980.65,2354.35,2738.85,7.554609944,0,4.433227235,18.47178014,9.825789468,0,0,70.95729013,0,37.3918966
2019,749,22495.94385,78.59661443,55.43051655,NULL,174889.7,2300.633333,2534.633333,9.778152619,0,4.705339923,19.60558301,10.50766761,0,0,75.59382423,0,40.98188793
2019,791,635884.2184,2546.867343,NULL,NULL,2024777.34,17381.105,18747.93833,36.58479817,1.099537037,24.18108015,48.36216029,33.1422605,1.184762,205.9139509,77.53499,0.839440108,33.15836866
2019,005/006,6264701.253,18364.12574,15383.27091,14080.53674,10007307,86135.01667,92660.25,72.73117828,6.933266264,23.54084512,50.08690452,26.73312106,7.678917,6614.221795,83.20232829,5.352470771,9.614141608
2019,015/050,3163479.124,9510.202349,7559.238183,6352.5154,6216281.64,55901.08,57558.16333,56.59066201,2.556195175,17.37726223,34.75452447,20.77934399,3.11415,1740.815532,77.89147517,0.980024809,15.62177505
2019,129/133,2780856.62,9212.852728,4804.814869,3787.862037,4663869.54,40657.79389,43183.97722,68.39664315,4.997915364,24.68589182,49.37178365,28.26300144,5.147563,2092.85994,78.36317946,1.202333642,20.12108952
2019,171/172,558223.9851,1853.792771,1085.0815,624.1682595,1798922.45,24179.83333,25962.73333,23.08634544,0.870956274,8.52251284,35.45225756,22.50211215,1.107961,267.8883735,85.26765632,2.438757482,26.74599876
2019,173/174,465036.2083,1563.134885,834.6495707,503.8280492,2337062.2,32454.55,33870.46667,14.32884475,0.249391727,5.766524568,24.0271857,10.93779771,0.324314,105.2501057,83.54204587,0.303298434,25.02026265
2019,184/185,289573.5157,989.7720277,424.4777175,327.8110686,1449534.75,20390.2,21007.75,14.20160252,0.224430907,4.383125356,18.26302232,9.880906203,0.328832,67.0429776,93.15141202,0.104371543,24.53250215
2019,246/249,1420367.097,4496.631374,2903.028834,2317.41752,3971307.6,34033.4,36771.36667,41.73450483,2.69996625,16.67036208,33.34072415,26.05437642,4.123824,1403.469349,73.53987973,1.370816126,19.94527009
2019,560/561,138661.6919,431.6386889,310.5474998,239.7817756,907948,12517.16667,13158.66667,11.07772194,0.014136274,4.895468775,20.39778656,NULL,NULL,NULL,NULL,NULL,26.18735234
2019,719/722,40259.95868,150.412642,52.30213131,NULL,337058.1,4634.966667,4884.9,8.686137694,0,2.813205768,11.7216907,5.754492624,0,0,77.54604912,0.026101142,23.1943627
2019,745/746,219660.455,795.3356222,196.4326988,176.7043941,941555.6,11712.03333,13645.73333,18.75510842,0.450102881,8.048344693,33.53476955,21.93277758,0.550568,64.4747435,81.77665623,2.882946219,29.89960274
2019,R1,6431665.221,19236.39648,15643.16957,12950.34775,6333114.6,57201.2,58639.95,112.4393408,15.64351104,48.25077318,64.33436424,36.96675674,18.773985,10738.89609,86.48678451,1.77567954,22.27485376
2019,R2,3142162.662,9866.831244,6813.946373,5176.82958,7058784.6,62865.93333,65359.11667,49.98196154,3.55671221,23.9769908,47.95398159,28.57581289,3.768784,2369.22843,83.97494845,1.441257146,16.60424825
2019,R3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,R4,3897943.455,15596.41582,NULL,NULL,5476524.3,46128.89167,50708.55833,84.50112964,18.07588076,50.4192533,67.27173229,44.62254414,20.195505,9315.960317,71.93274376,3.799668865,25.64048156
2019,R5,7464179.898,24132.21423,14313.69626,11161.94617,10616081.4,95832.6,98297.05,77.8876906,13.7260455,46.8736399,62.49818653,37.53261257,15.799418,15140.9758,82.54355401,4.661823811,23.21509989
2022,2,3170823.303,9462.027685,8056.947217,6078.920952,6711208.2,58548.8,62140.81667,54.15693068,4.998635318,28.24730619,56.49461238,28.84913572,5.958885,3488.805894,85.17025161,3.875073268,17.4602096
2022,3,3395143.534,9899.168272,9141.319678,7017.801194,6169845.6,56159.25,57128.2,60.45564237,0.213254593,28.04151035,40.0593005,23.850045,0.266537,149.6644013,75.01090608,2.448181552,13.92021674
2022,4,1994381.075,5824.652338,5089.01213,4318.7856,6707529,57036.23333,62106.75,34.96691416,4.879530269,27.05415968,57.56204187,34.74097371,5.531782,3155.073319,79.17508101,1.683743829,18.68420775
2022,7,3051087.031,8912.07226,8215.374367,6241.248819,8275104,71539.3,76621.33333,42.64910379,2.519405341,25.26840839,53.76119156,29.33856294,2.789068,1995.231077,74.59296002,1.561604356,17.30755522
2022,8,2811072.384,8276.22444,7320.705835,5694.570095,5458269.6,48943.6,50539.53333,57.43493294,0.693512304,25.15324733,35.93321047,25.19443514,0.912498,446.5614064,77.7543694,1.815606841,14.35875028
2022,9,3535995.594,10724.6576,7882.150995,7003.785255,9465116.4,80268.96667,87639.96667,44.05183898,2.923043447,23.61714078,47.23428155,25.26219346,4.138347,3321.770648,84.58244003,2.150302263,15.53911098
2022,10,2658876.168,8184.500717,6011.662472,4709.03289,6215234.4,56307.8,57548.46667,47.22038808,0.183121436,23.21654798,33.72097521,20.3150889,0.208187,117.1765318,77.62132166,2.040558119,16.41755335
2022,14,2810509.45,7804.355529,8746.001147,6400.389555,9219387.6,77266.56667,85364.7,36.37419871,4.7836227,25.83505866,54.94956669,33.19070863,5.7997,4481.229067,76.85184429,1.892983938,17.70205673
2022,16,4626812.723,13819.03487,11550.33171,8993.834242,10987221.6,98219.13333,101733.5333,47.10704082,6.544516684,29.85002247,63.297469,31.22839652,7.285779,7155.951397,82.42270157,1.847615522,16.05993893
2022,17,1905484.696,5823.266428,4265.227468,3581.499911,5286047.4,48053.4,48944.88333,39.65348334,0.126872885,14.94562116,31.78694541,15.20061502,0.14427,69.2930028,70.70054078,2.37153008,16.49448458
2022,19,3988635.632,11268.61906,10929.48612,9546.434982,9455227.2,81944.3,87548.4,48.67496131,3.695397319,24.69847734,52.5390006,33.11947264,4.546039,3725.187878,71.54605527,2.92471801,14.62564423
2022,20,4176916.741,12449.14629,10448.84299,8207.115899,8078562,70328.16667,74801.5,59.39180472,0.872067286,27.44971197,39.21387424,22.23242698,1.137932,800.2642085,80.08805694,2.700364271,14.25705725
2022,22,2385606.726,7316.815652,5308.746781,4403.728456,6328893.6,56037.15,58600.86667,42.57187822,4.468841812,24.73531945,49.4706389,34.05256181,5.469764,3065.063994,84.43576591,1.646051409,16.57317424
2022,23,1129488.093,3304.550622,2994.34811,2328.061049,2502084.9,32902.6,36262.1,34.3282322,2.36318408,13.30647093,55.44362886,35.08015516,2.662928,876.1633354,82.34567901,1.358549873,14.9857258
2022,25,5668165.135,17849.9678,11643.43713,9392.975591,12000637.8,99039.36667,111117.0167,57.2314356,19.7086625,38.3979333,76.79586661,40.78631858,22.362826,22147.97549,83.01642674,3.888189797,21.78424386
2022,26,1056394.172,3350.999556,2216.368786,1613.582356,2951485.2,26218.3,27328.56667,40.29224517,0.218998084,16.71888515,33.4377703,15.11771234,0.266439,69.8455512,91.43121954,0.269431361,20.44284905
2022,27,985761.2734,2993.76315,2441.735811,1731.555817,2093617.8,18947.65,19385.35,52.02551627,0.16541077,16.06891635,32.13783271,20.80457237,0.185765,35.18578605,87.99916713,0.407256049,16.6910253
2022,28,1428688.847,4383.429824,3197.909021,2615.43051,3563544.6,32618.55,32995.78333,43.7998883,0.229120473,19.47174811,38.94349621,26.9450142,0.297535,97.04018625,82.51931027,0.452197369,22.21375285
2022,29,538246.9478,1676.209459,1198.462652,890.2954127,1216024.2,11026.9,11259.48333,48.81217276,0.243950039,13.41873748,26.83747496,18.26339689,0.271275,29.9049528,92.6435599,0.175604346,18.69047796
2022,31,185433.9219,561.1330242,449.6306031,342.0764752,506783.15,7159.35,7344.683333,25.90094379,0.6869773,9.276407358,38.65169732,31.50564048,0.820686,58.7496261,82.50971966,0.123384211,23.02115102
2022,33,1884402.522,6074.33207,3600.30326,2782.7323,4547934,39183.08333,42110.5,48.092247,6.834264432,29.6774263,59.3548526,36.04135382,7.993452,3132.060583,81.04250334,0.668867237,21.30558756
2022,41,1604755.482,4416.32181,4597.022,4148.60587,5372942.4,48298.86667,49749.46667,33.2255308,1.09120147,17.20406741,36.60439874,17.28185765,1.42694,689.1765285,86.57738704,0.798406223,20.05177615
2022,42,6284.651741,NULL,180.5291619,178.5804707,34457.45,452.7166667,499.3833333,13.88208609,NULL,NULL,NULL,NULL,NULL,NULL,92.89398281,0,24.8507306
2022,44,765312.3448,3049.053167,NULL,NULL,1851670.8,16592.76667,17145.1,46.12325118,4.137731481,29.12311298,55.00358064,42.13041006,4.393612,729.0197963,83.24888376,1.871873023,21.54326218
2022,49,7343560.61,23072.45918,14947.32591,12501.81305,12012080.4,99909.8,111222.9667,73.50190482,21.20295292,55.93035249,74.57380332,41.97566759,24.086268,24064.47425,80.33723202,3.616268949,21.99557217
2022,68,380273.3639,1046.875421,1087.817911,982.9209983,927485.35,12468.48333,13441.81667,30.49876667,0.36589828,8.954020966,37.30842069,26.68094088,0.430878,53.7142262,70.41294309,0.743160499,24.0935381
2022,84,1898946.806,6347.320323,3619.195755,1896.310093,4167712.8,34797.23333,38589.93333,54.57177552,2.528945765,34.49651399,45.99535198,30.69648239,2.990153,1040.472074,78.94074126,1.410940224,24.05934105
2022,99,9720220.963,30777.56104,20708.246,14810.07015,14749254,134128.55,136567.1667,72.46944042,8.708613472,43.49253651,58.0346819,33.7849661,9.456713,12684.13459,81.49594413,7.607137573,21.46115006
2022,100,3135366.073,9532.332009,7158.930806,5975.586075,7619749.2,67989.35,70553.23333,46.11554711,5.116461659,30.06187691,60.12375383,36.83705163,5.843413,3972.889678,85.21906561,3.760870061,24.38181677
2022,101,777614.731,2458.236314,1563.731218,1278.7644,2388155.4,20534.28333,22112.55,37.86909523,0.626355095,21.55190979,43.10381959,25.84481599,0.783085,160.7834385,81.04524657,0.69988858,21.78501572
2022,103,372040.6097,1157.166534,807.1746289,639.0117561,1275452.35,17997.76667,18484.81667,20.67148755,0.082970338,5.932217194,24.71757164,11.72629787,0.092544,16.64793417,89.85131814,0.386992243,12.90079084
2022,104,802210.5753,2763.684354,1193.635987,749.3021132,1899527.4,16905.5,17588.21667,47.45263821,7.071332714,27.92649295,55.85298589,28.11580298,7.934942,1341.43452,76.03201525,1.10271457,27.28065687
2022,105,227354.6116,685.8545544,551.3318878,427.9977469,873376.7,12332.93333,12657.63333,18.43475558,0.027685493,6.957008487,28.98753536,16.19662857,0.036182,4.452188933,76.65489642,0.118872752,17.77468476
2022,106,2617062.792,7963.809755,6425.61121,4580.883241,3861541.8,34336.36667,35755.01667,76.21839601,6.437084638,28.86289252,57.72578504,35.60604143,7.590871,2606.404921,87.8493872,1.296066719,15.53673815
2022,109,104949.9388,329.767991,218.7294028,174.262002,688698.2,9379.283333,9981.133333,11.18954776,0.076103501,4.00436708,16.68486284,9.56493237,0.073073,6.846876833,94.0981546,0.015841366,20.65210149
2022,110,765196.5306,2469.234639,1417.086576,1156.937649,3383442,28301.98333,31328.16667,27.03685186,1.763786559,15.76414608,31.52829217,15.94626129,1.659942,469.7846214,83.86705328,0.664973114,22.76167439
2022,112,933159.0881,2917.67355,2184.830071,1406.642957,2014423.2,17669.26667,18652.06667,52.81255333,0.176759914,18.56175286,37.12350572,22.4548388,0.232062,40.99269867,93.79726904,0.343731642,18.86988343
2022,116,1088790.024,3832.158704,1327.291608,933.8552486,3129564.6,26962.26667,28977.45,40.38199152,4.143179256,26.84249148,53.68498297,27.32545932,4.67424,1260.270269,88.23394907,0.910220743,26.05840515
2022,119,1786172.266,5313.642672,4476.205985,3543.310387,3262042.8,28164.28333,30204.1,63.41976626,1.542324247,24.23940486,48.47880971,33.55156461,1.953878,550.2737678,93.97133389,0.747927256,16.78608965
2022,123,1843269.106,5715.675185,3956.080158,3272.878487,4459386.6,38722.76667,41290.61667,47.60168925,3.643648657,26.94962933,53.89925865,27.39268652,4.611462,1785.661662,87.89414355,1.053121451,20.80725017
2022,128,637060.1734,2088.174127,1151.609261,855.5610639,1955923.2,17203.65,18110.4,37.03052396,1.309501051,17.01497098,34.02994196,21.11629557,1.398971,240.6618599,94.92413418,0.38310383,20.94675579
2022,130,2576483.83,7961.20602,5906.260428,4372.509299,5213284.2,46153.33333,48271.15,55.82443658,5.577414912,28.92703919,57.85407839,36.99061935,6.638648,3063.935187,78.16273889,2.683490537,19.42203917
2022,131,28765.90601,89.50421482,61.61521468,49.9412408,388468.85,4648.9,5629.983333,6.187680099,0,1.830081879,7.625341163,3.028585371,0,0,83.85262117,0.038360129,20.72751784
2022,132,28627.44169,88.78012133,61.28817805,50.91364481,176023.6,2551.066667,2551.066667,11.22175366,0,2.80938587,11.70577446,6.090478962,0,0,83.31130205,0.056520548,21.65126086
2022,134,365626.3969,1122.799156,804.6121504,676.8383375,1875190.3,17191.1,19138.95,21.2683538,0.117924528,11.80964203,28.01872803,12.08536735,0.122503,21.0590975,85.64296781,0.277723245,23.08965907
2022,136,359037.4043,1101.158632,819.1715664,645.9623573,1997044.05,18509,20394.15,19.3979904,0.039287585,12.36768859,29.7742962,12.49080913,0.050824,9.402572,78.6172891,0.167274422,25.70865284
2022,143,362792.6212,1445.388929,NULL,NULL,1144002.6,9217.5,10592.61667,39.35911269,3.175416133,23.54844078,34.76972469,30.33131153,3.831289,353.14086,93.90082516,0.406852102,31.61959547
2022,144,1243757.999,4006.706805,2411.438512,1817.415943,4400883,38405.08333,40748.91667,32.38524412,2.511787398,25.00115434,50.00230867,30.36878211,2.883409,1107.372173,88.31626756,0.945858012,24.59513314
2022,145,1300751.147,4543.053138,1657.548347,1197.617658,3060437.4,25858.28333,28337.38333,50.30307425,3.026646556,29.13361552,40.92571394,35.93697616,3.197338,826.766893,95.72840775,0.960364023,30.72851941
2022,146,81778.64691,246.1764839,197.2670384,156.9429591,393010.2,5347.566667,5695.8,15.29268395,0.013877324,3.77987981,15.74949921,11.12957097,0.020251,1.080208467,80.7436209,0.064124651,23.55911223
2022,147,364728.8922,1138.26548,760.4407304,636.7957859,1103160.5,14981.56667,15987.83333,24.345177,0.171544977,9.41038444,39.20993517,22.99549513,0.19729,29.54364947,93.29019711,0.218960514,23.42323351
2022,148,287682.8916,911.2790522,558.675888,482.2694086,797451.4,10871.63333,11557.26667,26.46179123,0.020951184,6.808770171,28.36987571,14.90680231,0.034765,3.772456767,88.1786164,0.142728781,27.67469916
2022,150,32303.04442,326.4339381,368.1728122,403.0764845,201250.8,1792.733333,1863.433333,18.01887867,NULL,NULL,NULL,NULL,NULL,NULL,91.55128567,0.055430229,29.57278834
2022,151,309989.6023,972.2215226,637.3290889,529.3691538,1676539.8,14954.6,15523.51667,20.72871239,0.103638876,10.95138038,21.90276076,12.2381189,0.135156,20.2036646,94.14556962,0.089377072,27.40538763
2022,152,736745.0133,2359.941727,1434.172521,1126.172076,2420260.2,21202.05,22409.81667,34.74876313,1.058731751,22.12119651,44.24239301,22.17131459,1.331961,282.390104,94.05684755,0.258354482,25.41205705
2022,153,538650.5672,1826.338757,746.6793919,667.9388841,2098341.3,20027.23333,20955.46667,26.8959051,0.342012357,14.3477381,32.64116015,17.64711962,0.370277,74.1408178,90.57454617,0.22701763,26.35450124
2022,155,566519.1655,1751.566909,1297.883757,957.837353,1716910.2,14782.4,15897.31667,38.32389636,0.134803922,16.6948829,33.3897658,20.30252061,0.169361,25.0266032,90.81434302,0.470033985,19.31586542
2022,156,572184.9637,1826.521805,1390.839384,667.8119771,2225725.2,19655.13333,20608.56667,29.1112227,0.172860847,17.33400003,34.66800005,16.95666361,0.220899,43.3985344,86.49548533,0.049611235,23.67111636
2022,157,357797.9683,1090.425029,795.6351274,689.1654751,1568325.85,17624.61667,19071.21667,20.30103548,0.162977047,11.79300808,36.59610414,17.63806206,0.176063,31.01932533,89.20683344,0.050146773,23.81508502
2022,159,639522.9418,2074.058187,1413.772591,732.5510017,2910475.8,25840.75,26948.85,24.74862153,0.456563094,17.30173312,34.60115172,19.07639116,0.481296,124.345689,83.30774449,0.636057194,25.26970742
2022,160,1069905.569,3234.972392,2534.689138,2034.252631,6819111,62392.01667,63139.91667,17.14811647,0.142653352,12.01420429,24.02840859,13.96860994,0.182259,113.6782544,81.52175013,0.70329481,26.21564207
2022,169,251030.7857,654.6879919,774.3516223,748.9970227,1232334.5,14836.65,15325.03333,16.9196406,0,7.079642972,23.31878433,13.48240769,0,0,92.95180059,0.075251112,29.49092105
2022,170,72807.64189,248.8843865,104.1530775,79.38227197,635035.75,8800.333333,9203.416667,8.273282288,0,3.104763616,12.93651507,7.079568077,0,0,88.87354971,0.508461727,23.49673138
2022,175,80493.07003,320.689522,NULL,NULL,415210.95,5494.766667,6017.55,14.64904243,0.09469697,7.002768774,29.17820322,16.50528013,0.107847,5.923358467,81.90966645,0.441809408,21.65241729
2022,179,8016.473907,NULL,211.4012734,200.5357612,76888.8,689.7833333,711.9333333,11.62172746,NULL,NULL,NULL,NULL,NULL,NULL,77.52053771,0.490781837,30.22562119
