SeasonYear,Lineno_renamed,DayType,Season,Hour_Range,Annual_Revenue_Hours,Annual_Service_Hours,Average_Trips_Per_Clock_Hour_Per_Direction,Average_Boardings_Per_Revenue_Hour,Average_Boardings_Per_Trip
2023,564,MF,Fall,15,198.8,230.75,1,10.65758129,4.973537934
2023,564,MF,Fall,18,198.8,230.75,1,10.51519896,4.907092846
2023,564,MF,Fall,21,66.26666667,136.0833333,1,3.148231583,1.469174739
2023,564,MF,Summer,6,89.6,100,1,5.560073788,2.594701101
2023,564,MF,Summer,9,268.8,312,1,7.111083072,3.318505434
2023,564,MF,Summer,15,134.4,156,1,10.92381729,5.097781401
2023,564,MF,Summer,18,134.4,156,1,10.05996402,4.694649874
2023,564,MF,Summer,21,44.8,92,1,2.143926757,1.000499153
2023,564,Sat,Fall,9,72.8,83.41666667,1,7.073627825,3.301026318
2023,564,Sat,Fall,15,36.4,42.25,1,8.581122279,4.00452373
2023,564,Sat,Fall,18,36.4,42.25,1,2.029319458,0.947015747
2023,564,Sat,Fall,21,11.7,18.41666667,1,4.148830892,1.866973901
2023,564,Sat,Summer,9,50.4,57.75,1,6.781169178,3.164545616
2023,564,Sat,Summer,15,25.2,29.25,1,11.24578988,5.248035277
2023,564,Sat,Summer,18,25.2,29.25,1,2.48502473,1.159678207
2023,564,Sat,Summer,21,8.1,12.75,1,0.393111257,0.176900066
2023,564,Sun/Hol,Fall,6,3.733333333,4.166666667,1,5.650918973,2.637095521
2023,564,Sun/Hol,Fall,9,114,141.8166667,1,6.079199148,2.7501139
2023,564,Sun/Hol,Fall,15,57,74.25,1,13.87945011,6.278798859
2023,564,Sun/Hol,Fall,18,24.6,34.35,1,3.473247759,1.582257313
2023,564,Sun/Hol,Fall,21,2.766666667,5.25,1,NULL,NULL
2023,564,Sun/Hol,Summer,6,1.866666667,2.083333333,1,18.23476397,8.509556518
2023,564,Sun/Hol,Summer,9,70.4,88.1,1,7.146697857,3.225176469
2023,564,Sun/Hol,Summer,15,35.2,46.25,1,7.312900133,3.300180573
2023,564,Sun/Hol,Summer,18,13.6,19.65,1,3.519577604,1.595541847
2023,564,Sun/Hol,Summer,21,0.933333333,1.916666667,1,2.279345496,1.063694565
2023,595,MF,Fall,4,195.25,298.2,1.5,35.98131049,19.78972077
2023,595,MF,Fall,6,474.5166667,617.7,1.830985915,69.13989429,42.00772365
2023,595,MF,Fall,9,986.9,1216.466667,2,40.13057576,23.24229179
2023,595,MF,Fall,15,617.7,745.5,2,58.66754792,42.53397224
2023,595,MF,Fall,18,502.9166667,731.3,2.164319249,32.25925624,17.57715885
2023,595,MF,Fall,21,104.1333333,221.2833333,1,30.75282664,15.03471525
2023,595,MF,Fall,24,0,41.41666667,NULL,NULL,NULL
2023,595,MF,Summer,4,127.2,226.4,1.5,38.2449709,20.26983458
2023,595,MF,Summer,6,310.4,400.8,1.833333333,65.73084847,38.64177153
2023,595,MF,Summer,9,643.2,813.6,2,42.88208195,23.94249576
2023,595,MF,Summer,15,384,512.8,2,65.62512904,43.75008602
2023,595,MF,Summer,18,324,471.2,2.166666667,35.85213957,18.61553401
2023,595,MF,Summer,21,67.2,148.8,1,33.94958498,15.84313966
2023,595,MF,Summer,24,0,28,NULL,NULL,NULL
2023,595,Sat,Fall,4,0,6.066666667,NULL,NULL,NULL
2023,595,Sat,Fall,6,72.8,96.63333333,1.820512821,37.25684887,18.96712306
2023,595,Sat,Fall,9,181.1333333,226.85,2,35.25600911,20.46807195
2023,595,Sat,Fall,15,89.7,112.2333333,2,37.50854743,21.56741477
2023,595,Sat,Fall,18,80.6,114.8333333,2,31.58250967,16.31763
2023,595,Sat,Fall,21,6.066666667,17.55,1,42.96859924,20.05201298
2023,595,Sat,Summer,4,0,4.2,NULL,NULL,NULL
2023,595,Sat,Summer,6,46.95,66,1.814814815,40.35536577,19.13822649
2023,595,Sat,Summer,9,114.9,153.9,2,39.15994309,20.83091417
2023,595,Sat,Summer,15,57.6,76.8,2,41.90507681,22.3493743
2023,595,Sat,Summer,18,54.3,78.6,2,33.6418372,16.91436815
2023,595,Sat,Summer,21,4.2,14.25,1,39.42520608,18.3984295
2023,595,Sun/Hol,Fall,4,5.5,17.26666667,1.5,8.637398637,4.75056925
2023,595,Sun/Hol,Fall,6,105.0666667,147.8333333,1.682539683,27.71165396,13.66934793
2023,595,Sun/Hol,Fall,9,274.2333333,362.2166667,2,31.55112481,17.16740105
2023,595,Sun/Hol,Fall,15,140.7,184.7333333,2,28.93184084,16.15361114
2023,595,Sun/Hol,Fall,18,137.9666667,191.1333333,2.158730159,26.43668641,13.40949082
2023,595,Sun/Hol,Fall,21,11.8,33.08333333,0.761904762,28.89705966,13.63941216
2023,595,Sun/Hol,Fall,24,0,1.166666667,NULL,NULL,NULL
2023,595,Sun/Hol,Summer,4,2.65,10.31666667,1.5,10.03030097,5.316059512
2023,595,Sun/Hol,Summer,6,58.46666667,89.75,1.666666667,31.80543245,14.19509631
2023,595,Sun/Hol,Summer,9,158.6,223.75,2,34.62477601,17.60092781
2023,595,Sun/Hol,Summer,15,80.4,114.2833333,2,35.21558826,18.14957241
2023,595,Sun/Hol,Summer,18,81.95,113.0166667,2.153846154,35.50959093,17.21899986
2023,595,Sun/Hol,Summer,21,6.8,20.1,0.769230769,39.40138226,17.86195996
2023,595,Sun/Hol,Summer,24,0,0.583333333,NULL,NULL,NULL
2023,601,MF,Fall,4,339.6166667,532.5,2.746478873,24.11089958,16.47578138
2023,601,MF,Fall,6,1406.825556,1983.108889,4.666666667,36.90828373,26.1184692
2023,601,MF,Fall,9,2157.966111,2742.532778,2.746478873,39.43375178,36.31954758
2023,601,MF,Fall,15,1470.5875,1991.254167,3.995305164,41.19552867,35.55259948
2023,601,MF,Fall,18,1058.767778,1330.934444,3,28.09116169,23.27231365
2023,601,MF,Fall,21,485.1272222,694.5772222,1.497652582,29.20709138,22.17395166
2023,601,MF,Fall,24,217.7333333,297.0166667,1,7.043932348,4.320278507
2023,601,MF,Summer,4,229.6,361.6,2.75,21.90073843,14.96550459
2023,601,MF,Summer,6,931.8933333,1337.493333,4.666666667,31.2674841,21.68002975
2023,601,MF,Summer,9,1399.706667,1777.306667,2.666666667,36.67822989,33.42367376
2023,601,MF,Summer,15,966.2133333,1307.813333,4,38.82258637,32.56154565
2023,601,MF,Summer,18,677.3866667,856.5866667,3,30.34601536,23.79165068
2023,601,MF,Summer,21,317.5733333,431.9733333,1.5,30.67372739,22.54897651
2023,601,MF,Summer,24,147.2,196.8,1,10.06236163,6.171581802
2023,601,Sat,Fall,4,27.71888889,37.25222222,1,12.18362262,8.659396969
2023,601,Sat,Fall,6,109.6044444,149.6877778,1.820512821,33.40245693,25.60180234
2023,601,Sat,Fall,9,382.98,492.18,2.730769231,39.04775173,34.85899291
2023,601,Sat,Fall,15,278.7669444,356.1169444,4,39.44455321,35.24306915
2023,601,Sat,Fall,18,161.8247222,219.2413889,2.487179487,41.38638329,34.34533323
2023,601,Sat,Fall,21,71.48555556,107.2355556,1.153846154,35.49101703,27.8801656
2023,601,Sat,Fall,24,47.00583333,63.90583333,1,11.02381747,7.972057334
2023,601,Sat,Summer,4,19.19,25.79,1,13.05434916,9.278257795
2023,601,Sat,Summer,6,75.88,103.63,1.814814815,32.44080502,24.86473015
2023,601,Sat,Summer,9,265.14,340.74,2.722222222,38.16964247,34.07508082
2023,601,Sat,Summer,15,192.9925,246.5425,4,36.34526157,32.47390228
2023,601,Sat,Summer,18,112.0325,151.7825,2.481481481,41.94533729,34.80919259
2023,601,Sat,Summer,21,49.49,74.24,1.148148148,34.98281099,27.48094152
2023,601,Sat,Summer,24,32.5425,44.2425,1,14.84153018,10.73289991
2023,601,Sun/Hol,Fall,4,48.27888889,67.64555556,0.833333333,11.12926215,7.567724095
2023,601,Sun/Hol,Fall,6,180.325,260.8416667,1.952380952,23.61488362,17.24029914
2023,601,Sun/Hol,Fall,9,620.5055556,805.0055556,2.801587302,35.98077836,31.48980658
2023,601,Sun/Hol,Fall,15,440.7536111,562.9036111,4,33.54710948,29.33732073
2023,601,Sun/Hol,Fall,18,282.8325,368.4158333,2.682539683,33.13162705,27.64218557
2023,601,Sun/Hol,Fall,21,115.7444444,177.1944444,1.19047619,21.12244835,16.19076854
2023,601,Sun/Hol,Fall,24,74.83416667,100.8675,1,5.233350705,3.729842275
2023,601,Sun/Hol,Summer,4,29.17,40.72,0.807692308,11.29884772,7.664822976
2023,601,Sun/Hol,Summer,6,107.5911111,156.8411111,1.897435897,25.28731882,18.38304546
2023,601,Sun/Hol,Summer,9,378.0872222,498.5538889,2.794871795,38.07180599,32.71468948
2023,601,Sun/Hol,Summer,15,269.2527778,347.1694444,3.974358974,31.61684476,27.2850105
2023,601,Sun/Hol,Summer,18,153.0888889,198.4222222,2.358974359,39.84282002,32.79297337
2023,601,Sun/Hol,Summer,21,70.20277778,108.9861111,1.179487179,24.30690317,18.34851744
2023,601,Sun/Hol,Summer,24,45.65666667,62.49,1,7.987278171,5.610346108
2023,602,MF,Fall,4,39.05,39.05,1,36.42708718,20.03489795
2023,602,MF,Fall,6,312.4,525.4,2.333333333,22.63606578,14.22838421
2023,602,MF,Fall,9,89.93333333,191.7,2,16.91267711,10.71136217
2023,602,MF,Fall,15,337.25,630.7166667,2.333333333,24.54572224,16.6560258
2023,602,MF,Fall,18,48.51666667,95.85,1,53.82058428,36.77739926
2023,602,MF,Summer,4,26.4,26.4,1,32.98857206,18.14371463
2023,602,MF,Summer,6,202.4,348,2.333333333,21.5560108,12.98493032
2023,602,MF,Summer,9,60.8,129.6,2,11.56336263,7.323462998
2023,602,MF,Summer,15,223.2,442.4,2.333333333,20.2046136,13.42163618
2023,602,MF,Summer,18,31.2,60.8,1,40.29680957,26.19292622
2023,602,Sun/Hol,Fall,4,1.1,1.1,1,1.924197974,1.058308886
2023,602,Sun/Hol,Fall,6,8.8,14.8,2.333333333,6.373905788,4.006455067
2023,602,Sun/Hol,Fall,9,2.533333333,5.4,2,6.266302612,3.968658321
2023,602,Sun/Hol,Fall,15,9.5,18.43333333,2.333333333,7.463862667,5.064763952
2023,602,Sun/Hol,Fall,18,1.366666667,2.7,1,10.84121297,7.408162199
2023,602,Sun/Hol,Summer,4,0.55,0.55,1,3.869666954,2.128316825
2023,602,Sun/Hol,Summer,6,4.216666667,7.25,2.333333333,4.542652511,2.736407346
2023,602,Sun/Hol,Summer,9,1.266666667,2.7,2,10.08150075,6.384950474
2023,602,Sun/Hol,Summer,15,4.65,9.216666667,2.333333333,6.865538144,4.56067891
2023,602,Sun/Hol,Summer,18,0.65,1.266666667,1,13.09733431,8.513267299
2023,603,MF,Fall,4,41.41666667,74.55,1.492957746,0.961820924,0.187020735
2023,603,MF,Fall,6,313.5833333,440.2,1.830985915,16.75832078,6.728719709
2023,603,MF,Fall,9,0,8.283333333,NULL,NULL,NULL
2023,603,MF,Fall,15,233.1166667,371.5666667,1.746478873,22.42150274,10.51675248
2023,603,MF,Fall,18,134.9,222.4666667,1.246478873,9.861328799,3.747304944
2023,603,MF,Summer,4,28,50.4,1.5,0.565549876,0.109968032
2023,603,MF,Summer,6,207.2,295.2,1.833333333,13.43563085,5.272467257
2023,603,MF,Summer,9,0,4,NULL,NULL,NULL
2023,603,MF,Summer,15,156,258.4,1.75,19.16489017,8.897984722
2023,603,MF,Summer,18,84.8,139.2,1.25,8.92608437,3.153883144
2023,603,Sun/Hol,Fall,4,1.166666667,2.1,1.5,1.813481956,0.352621491
2023,603,Sun/Hol,Fall,6,8.833333333,12.4,1.833333333,3.712505513,1.490627214
2023,603,Sun/Hol,Fall,9,0,0.233333333,NULL,NULL,NULL
2023,603,Sun/Hol,Fall,15,6.566666667,10.46666667,1.75,8.054805642,3.778087408
2023,603,Sun/Hol,Fall,18,3.8,6.266666667,1.25,3.897395432,1.481010264
2023,603,Sun/Hol,Summer,4,0.583333333,1.05,1,NULL,NULL
2023,603,Sun/Hol,Summer,6,4.316666667,6.15,1.666666667,1.725662253,0.677191702
2023,603,Sun/Hol,Summer,9,0,0.083333333,NULL,NULL,NULL
2023,603,Sun/Hol,Summer,15,3.25,5.383333333,1.5,6.548667012,3.040452541
2023,603,Sun/Hol,Summer,18,1.766666667,2.9,1,6.625891859,2.341148457
2023,604,MF,Fall,4,15.38333333,15.38333333,1,1.226509385,0.2657437
2023,604,MF,Fall,6,300.5666667,467.4166667,2,18.73806956,7.211317679
2023,604,MF,Fall,15,211.8166667,409.4333333,1.746478873,16.92445911,7.213043287
2023,604,MF,Fall,18,127.8,220.1,1.5,10.6789598,3.844425527
2023,604,MF,Summer,4,10.4,10.4,1,2.943451058,0.637747729
2023,604,MF,Summer,6,200,313.6,2,13.53256699,5.125972344
2023,604,MF,Summer,15,141.6,274.4,1.75,17.01903058,7.172305743
2023,604,MF,Summer,18,84.8,148.8,1.5,11.29025095,3.989222003
2023,604,Sun/Hol,Fall,4,0.433333333,0.433333333,1,NULL,NULL
2023,604,Sun/Hol,Fall,6,8.466666667,13.16666667,2,3.806509889,1.376687743
2023,604,Sun/Hol,Fall,15,5.966666667,11.53333333,1.75,6.92189368,2.950045164
2023,604,Sun/Hol,Fall,18,3.6,6.2,1.5,5.455405975,2.250354965
2023,604,Sun/Hol,Summer,4,0.216666667,0.216666667,1,NULL,NULL
2023,604,Sun/Hol,Summer,6,4.166666667,6.533333333,2,2.29858223,0.870675087
2023,604,Sun/Hol,Summer,15,2.95,5.716666667,1.5,4.328780093,1.824271611
2023,604,Sun/Hol,Summer,18,1.766666667,3.1,1.5,6.625892171,2.341148567
2023,606,MF,Fall,9,10.65,24.85,1,55.11650357,8.267475536
2023,606,MF,Fall,15,119.5166667,243.7666667,1.333333333,4.464085977,1.07350639
2023,606,MF,Fall,18,56.8,100.5833333,1,3.893833344,0.778766669
2023,606,MF,Summer,15,61.6,112,1.5,3.170544463,0.678144232
2023,606,MF,Summer,18,38.4,68,1,2.446817703,0.489363541
2023,606,Sun/Hol,Fall,15,2.7,4.7,1.5,3.000849935,0.662687694
2023,606,Sun/Hol,Fall,18,1.6,2.833333333,1,1.383000405,0.265075078
2023,606,Sun/Hol,Summer,15,1.283333333,2.333333333,1.5,3.909153452,0.79811883
2023,606,Sun/Hol,Summer,18,0.8,1.416666667,1,2.776065495,0.53207922
2023,608,MF,Fall,4,27.21666667,49.7,1,11.9009736,2.28101994
2023,608,MF,Fall,6,136.0833333,218.9166667,2.492957746,18.33289137,3.51380418
2023,608,MF,Summer,4,18.4,33.6,1,10.84343037,2.078324154
2023,608,MF,Summer,6,92,148,2.5,13.06948909,2.504985409
2023,608,Sun/Hol,Fall,4,0.766666667,1.4,1,NULL,NULL
2023,608,Sun/Hol,Fall,6,3.833333333,6.166666667,2.5,3.787882669,0.757576534
2023,608,Sun/Hol,Summer,4,0.383333333,0.7,1,NULL,NULL
2023,608,Sun/Hol,Summer,6,1.916666667,3.083333333,2,3.886491693,0.744910908
2023,609,MF,Fall,4,36.68333333,106.5,1,1.714732099,0.442972459
2023,609,MF,Fall,6,107.6833333,213,1,11.53675525,2.916235355
2023,609,MF,Fall,9,240.2166667,377.4833333,1,7.192301599,2.027829479
2023,609,MF,Fall,15,128.9833333,179.8666667,1,11.0214799,3.337059191
2023,609,MF,Fall,18,128.9833333,188.15,1,5.014935911,1.518411151
2023,609,MF,Fall,21,85.2,170.4,1,1.587317978,0.476195393
2023,609,MF,Summer,4,28,72,1,0.603235177,0.175943593
2023,609,MF,Summer,6,82.4,144,1,7.020661824,2.008689355
2023,609,MF,Summer,9,175.2,256,1,6.242382278,1.898724609
2023,609,MF,Summer,15,88.8,122.4,1,9.058717431,2.793104541
2023,609,MF,Summer,18,87.2,127.2,1,4.27349232,1.293918508
2023,609,MF,Summer,21,57.6,115.2,1,1.484524067,0.44535722
2023,609,Sat,Fall,4,0,8.666666667,NULL,NULL,NULL
2023,609,Sat,Fall,6,18.85,39,1,4.310697829,1.041751975
2023,609,Sat,Fall,9,43.11666667,70.41666667,1,6.534829986,1.806154399
2023,609,Sat,Fall,15,22.31666667,30.98333333,1,6.05269588,1.731743544
2023,609,Sat,Fall,18,19.93333333,28.38333333,1,4.235242362,1.082339715
2023,609,Sat,Fall,21,6.5,16.25,1,3.896422973,0.974105743
2023,609,Sat,Summer,4,0,6,NULL,NULL,NULL
2023,609,Sat,Summer,6,13.05,27,1,4.474007747,1.081218539
2023,609,Sat,Summer,9,29.85,48.75,1,5.54785136,1.533364473
2023,609,Sat,Summer,15,15.45,21.45,1,4.878366434,1.395754841
2023,609,Sat,Summer,18,13.8,19.65,1,4.38470443,1.120535577
2023,609,Sat,Summer,21,4.5,11.25,1,1.41541336,0.35385334
2023,609,Sun/Hol,Fall,4,1.033333333,3.666666667,1,NULL,NULL
2023,609,Sun/Hol,Fall,6,23.68333333,57,1,2.896560207,0.762224455
2023,609,Sun/Hol,Fall,9,72.48333333,106.05,1,6.304661441,1.813424114
2023,609,Sun/Hol,Fall,15,38.35,52.45,1,5.448937832,1.658466396
2023,609,Sun/Hol,Fall,18,35.16666667,63.58333333,1,3.331223755,0.929746313
2023,609,Sun/Hol,Fall,21,2.9,6.05,1,1.455707181,0.422155083
2023,609,Sun/Hol,Summer,4,0.583333333,1.5,1,NULL,NULL
2023,609,Sun/Hol,Summer,6,14.51666667,35,1,1.676728551,0.449814678
2023,609,Sun/Hol,Summer,9,44.45,65.33333333,1,5.118660131,1.458490018
2023,609,Sun/Hol,Summer,15,23.65,32.55,1,4.135908941,1.254028801
2023,609,Sun/Hol,Summer,18,21.81666667,40.05,1,3.606264774,1.00867534
2023,609,Sun/Hol,Summer,21,1.2,2.4,1,1.771997218,0.531599165
2023,614,MF,Fall,9,222.4666667,259.15,1,6.158268859,1.607992424
2023,614,MF,Fall,15,111.2333333,143.1833333,1,5.116970146,1.33609776
2023,614,MF,Fall,18,104.1333333,123.0666667,1,2.888950707,0.706187951
2023,614,MF,Fall,21,31.95,69.81666667,1,2.65743201,0.597922202
2023,614,MF,Summer,9,150.4,174.4,1,6.260911925,1.634793669
2023,614,MF,Summer,15,75.2,96,1,4.365792845,1.139957021
2023,614,MF,Summer,18,70.4,83.2,1,2.354222844,0.575476695
2023,614,MF,Summer,21,21.6,47.2,1,0.635345821,0.14295281
2023,614,Sat,Fall,9,37.48333333,46.58333333,1,6.84247121,1.644093777
2023,614,Sat,Fall,15,20.15,26,1,7.12375161,1.840302499
2023,614,Sat,Fall,18,19.5,26,1,3.842984631,0.960746158
2023,614,Sat,Summer,9,25.95,32.25,1,5.481397829,1.31705809
2023,614,Sat,Summer,15,13.95,18,1,5.859228092,1.513633924
2023,614,Sat,Summer,18,14.4,18,1,1.990330322,0.530754753
2023,614,Sun/Hol,Fall,9,59.55,73.88333333,1,5.122634135,1.210527233
2023,614,Sun/Hol,Fall,15,30.48333333,37.53333333,1,5.609573227,1.357130877
2023,614,Sun/Hol,Fall,18,21.23333333,26.46666667,1,4.374634329,1.032089655
2023,614,Sun/Hol,Fall,21,0.9,1.966666667,1,1.172829153,0.263886559
2023,614,Sun/Hol,Summer,9,36.73333333,45.63333333,1,3.907009077,0.919983761
2023,614,Sun/Hol,Summer,15,18.76666667,23,1,5.268255144,1.267533182
2023,614,Sun/Hol,Summer,18,12.66666667,15.73333333,1,4.448202186,1.043405451
2023,614,Sun/Hol,Summer,21,0.45,0.983333333,1,4.724854873,1.063092346
2023,616,MF,Fall,6,60.35,123.0666667,1.5,16.17167077,2.290986692
2023,616,MF,Fall,9,254.4166667,411.8,2,11.85020349,1.769301215
2023,616,MF,Fall,15,140.8166667,211.8166667,2,12.72988661,2.10396737
2023,616,MF,Fall,18,40.23333333,107.6833333,2,8.884865303,1.258689251
2023,616,MF,Summer,6,40.8,81.6,1.5,5.382080885,0.762461459
2023,616,MF,Summer,9,172,278.4,2,6.935807724,1.035554625
2023,616,MF,Summer,15,95.2,143.2,2,8.283820923,1.369131514
2023,616,MF,Summer,18,27.2,72.8,2,7.296859662,1.033721785
2023,616,Sat,Fall,6,3.466666667,18.63333333,1,8.220261827,1.09603491
2023,616,Sat,Fall,9,47.23333333,65.43333333,2,6.770613207,1.024995611
2023,616,Sat,Fall,15,24.26666667,32.71666667,2,6.828471465,1.062206672
2023,616,Sat,Fall,18,7.583333333,12.13333333,2,8.350742174,1.217816567
2023,616,Sat,Summer,6,2.4,12.9,1,4.864991084,0.648665478
2023,616,Sat,Summer,9,31.05,45.3,2,4.991049263,0.717463332
2023,616,Sat,Summer,15,15.75,22.2,2,5.458899086,0.79608945
2023,616,Sat,Summer,18,4.8,8.85,2,7.739758542,1.031967806
2023,616,Sun/Hol,Fall,6,7.066666667,20.5,1.047619048,4.180753614,0.590879844
2023,616,Sun/Hol,Fall,9,57.6,124.6333333,1.571428571,6.356501299,0.924582007
2023,616,Sun/Hol,Fall,15,28.03333333,63.38333333,1.428571429,6.360966557,0.990661643
2023,616,Sun/Hol,Fall,18,11.31666667,30.96666667,2,5.314562032,0.715989607
2023,616,Sun/Hol,Summer,6,4.25,12.1,1.038461538,2.251558324,0.318970763
2023,616,Sun/Hol,Summer,9,34.78333333,77.8,1.538461538,4.79908095,0.695533468
2023,616,Sun/Hol,Summer,15,16.78333333,39.58333333,1.384615385,4.878003717,0.7580478
2023,616,Sun/Hol,Summer,18,6.966666667,19.51666667,2,5.188998051,0.695192688
2023,618,MF,Fall,6,46.15,68.63333333,2,11.67637995,1.897411742
2023,618,MF,Fall,9,261.5166667,443.75,2,8.578892115,1.316621637
2023,618,MF,Fall,15,132.5333333,213,2,13.33672678,2.074601944
2023,618,MF,Fall,18,63.9,132.5333333,1.5,6.103218056,0.915482708
2023,618,MF,Summer,6,31.2,48,2,7.139990164,1.160248402
2023,618,MF,Summer,9,176.8,300,2,8.192974496,1.257394002
2023,618,MF,Summer,15,89.6,144,2,8.153946113,1.268391618
2023,618,MF,Summer,18,43.2,89.6,1.5,5.767638184,0.865145728
2023,618,Sat,Fall,9,48.1,91,2,7.547368308,1.163552614
2023,618,Sat,Fall,15,24.26666667,45.5,2,6.305798013,0.980901913
2023,618,Sat,Fall,18,11.91666667,30.76666667,1.5,3.630874542,0.554716944
2023,618,Sat,Summer,9,33.3,63,2,5.387548145,0.830580339
2023,618,Sat,Summer,15,16.8,31.5,2,5.686982879,0.884641781
2023,618,Sat,Summer,18,8.25,21.3,1.5,3.345554372,0.511126362
2023,618,Sun/Hol,Fall,6,1.3,1.933333333,2,4.061103947,0.659929391
2023,618,Sun/Hol,Fall,9,59.66666667,126,1.428571429,5.521286349,0.915102089
2023,618,Sun/Hol,Fall,15,34.1,69.5,1.714285714,5.573597206,0.879905855
2023,618,Sun/Hol,Fall,18,8.416666667,22.3,1.071428571,4.767173108,0.743031611
2023,618,Sun/Hol,Summer,6,0.65,1,2,3.272645116,0.531804831
2023,618,Sun/Hol,Summer,9,36.08333333,77.25,1.384615385,4.50990148,0.753390178
2023,618,Sun/Hol,Summer,15,20.86666667,43,1.692307692,4.43453869,0.70101546
2023,618,Sun/Hol,Summer,18,4.7,12.66666667,1.038461538,5.431198278,0.85088773
2023,619,MF,Fall,6,0,47.33333333,NULL,NULL,NULL
2023,619,MF,Fall,9,163.3,211.8166667,1,4.910609673,0.941200187
2023,619,MF,Fall,15,85.2,106.5,1,10.85148451,2.170296903
2023,619,MF,Fall,18,88.75,112.4166667,1,2.196871967,0.45768166
2023,619,MF,Fall,21,28.4,41.41666667,1,1.660941507,0.332188301
2023,619,MF,Summer,6,0,32,NULL,NULL,NULL
2023,619,MF,Summer,9,110.4,143.2,1,6.731589491,1.290221319
2023,619,MF,Summer,15,56.8,72,1,13.7901696,2.719727894
2023,619,MF,Summer,18,57.6,76,1,4.013614615,0.802722923
2023,619,MF,Summer,21,19.2,28,1,1.484487597,0.296897519
2023,619,Sat,Fall,6,0,8.666666667,NULL,NULL,NULL
2023,619,Sat,Fall,9,30.98333333,39,1,5.447288954,1.081892112
2023,619,Sat,Fall,15,17.11666667,22.1,1,6.162676585,1.35236514
2023,619,Sat,Fall,18,17.11666667,23.61666667,1,3.451098888,0.757324478
2023,619,Sat,Fall,21,5.633333333,11.26666667,1,1.123503347,0.243425725
2023,619,Sat,Summer,6,0,6,NULL,NULL,NULL
2023,619,Sat,Summer,9,21.45,27,1,6.928680815,1.376112995
2023,619,Sat,Summer,15,13.05,15.3,1,9.029470491,2.182122035
2023,619,Sat,Summer,18,14.1,16.35,1,5.420797696,1.415430509
2023,619,Sat,Summer,21,4.65,8.55,1,2.054657191,0.530786441
2023,619,Sun/Hol,Fall,6,0,14,NULL,NULL,NULL
2023,619,Sun/Hol,Fall,9,49.88333333,71.96666667,1,4.380569864,0.867132646
2023,619,Sun/Hol,Fall,15,26.21666667,36.2,1,6.482822577,1.348873005
2023,619,Sun/Hol,Fall,18,25.41666667,36.48333333,1,2.284335181,0.460795126
2023,619,Sun/Hol,Fall,21,1.233333333,2.033333333,1,NULL,NULL
2023,619,Sun/Hol,Summer,6,0,8.666666667,NULL,NULL,NULL
2023,619,Sun/Hol,Summer,9,31.1,44.98333333,1,5.401933694,1.076923961
2023,619,Sun/Hol,Summer,15,16.18333333,22.5,1,8.08145731,1.676729711
2023,619,Sun/Hol,Summer,18,15.6,22.58333333,1,5.248300315,1.049660063
2023,619,Sun/Hol,Summer,21,0.4,0.583333333,1,2.65823003,0.531646006
2023,620,MF,Fall,4,0,23.66666667,NULL,NULL,NULL
2023,620,MF,Fall,6,280.45,488.6666667,1.328638498,64.46734268,36.37800051
2023,620,MF,Fall,9,854.85,1380.816667,1.64084507,73.2281371,44.61801354
2023,620,MF,Fall,15,630.35,929.65,2.20657277,50.91750876,34.07202935
2023,620,MF,Fall,18,390.4833333,753.15,1.582159624,36.84176785,21.28120757
2023,620,MF,Fall,21,174.6333333,292.3333333,1.079812207,49.59182638,25.62244363
2023,620,MF,Fall,24,9.3,13.2,1,1.465607245,0.75723041
2023,620,MF,Summer,4,0,16,NULL,NULL,NULL
2023,620,MF,Summer,6,258,485.2,1.916666667,74.62743282,42.22341594
2023,620,MF,Summer,9,753.2,1225.7,2.15625,76.53971907,46.41684091
2023,620,MF,Summer,15,483.6,759.7,2.604166667,52.07255949,33.57638636
2023,620,MF,Summer,18,373,675.8,2.25,49.674347,28.5934127
2023,620,MF,Summer,21,142.6,260,1.25,67.81365588,35.03705554
2023,620,MF,Summer,24,6.2,8.8,1,4.597912468,2.375588109
2023,620,Sat,Fall,4,0,4.333333333,NULL,NULL,NULL
2023,620,Sat,Fall,6,77.78333333,138.8833333,2,67.52874511,36.73154469
2023,620,Sat,Fall,9,258.4833333,458.25,2.820512821,62.05303348,36.28885732
2023,620,Sat,Fall,15,113.3166667,174.6333333,2.333333333,59.68370723,37.16021295
2023,620,Sat,Fall,18,73.66666667,139.75,1.641025641,58.53503738,33.16985452
2023,620,Sat,Fall,21,35.96666667,62.18333333,1,43.1431651,23.87255135
2023,620,Sat,Summer,4,0,6,NULL,NULL,NULL
2023,620,Sat,Summer,6,65.58333333,120.25,2.555555556,76.37830365,41.39788221
2023,620,Sat,Summer,9,192.3,327.8,3.037037037,69.54570423,40.64935843
2023,620,Sat,Summer,15,80.85,130.8666667,2.407407407,51.07202696,31.76287215
2023,620,Sat,Summer,18,51.16666667,96.91666667,1.62962963,78.41843887,44.58233469
2023,620,Sat,Summer,21,46.93333333,74.31666667,1.925925926,62.39988911,34.05389297
2023,620,Sun/Hol,Fall,4,0,7,NULL,NULL,NULL
2023,620,Sun/Hol,Fall,6,104.1833333,186.95,1.793650794,56.69607816,31.5870931
2023,620,Sun/Hol,Fall,9,407.1833333,713.1166667,2.777777778,64.5958538,37.46774226
2023,620,Sun/Hol,Fall,15,224.5666667,381.2333333,2.984126984,61.10109628,36.39594037
