SeasonYear,Lineno_renamed,DayType,Season,HourRange,direction_updated,Average_Peak_Passenger_Load,Average_Peak_Load_Factor
2023,371,MF,Summer,15,EAST,14.34491438,59.77047659
2023,371,MF,Summer,18,WEST,11.68838039,48.70158498
2023,371,MF,Summer,18,EAST,9.980801835,41.58667431
2023,371,MF,Summer,21,WEST,7.300349825,30.41812427
2023,371,MF,Summer,21,EAST,7.604182845,31.68409519
2023,371,Sat,Fall,6,WEST,NULL,NULL
2023,371,Sat,Fall,6,EAST,14.20979021,59.20745921
2023,371,Sat,Fall,9,WEST,7.901136364,32.92140152
2023,371,Sat,Fall,9,EAST,12.26657566,51.11073192
2023,371,Sat,Fall,15,WEST,11.68354053,48.68141889
2023,371,Sat,Fall,15,EAST,8.880624788,37.00260328
2023,371,Sat,Fall,18,WEST,11.70994561,48.79144004
2023,371,Sat,Fall,18,EAST,7.589373767,31.6223907
2023,371,Sat,Fall,21,WEST,7.186013986,29.94172494
2023,371,Sat,Fall,21,EAST,6.020590521,25.08579384
2023,371,Sat,Summer,6,EAST,11.91269841,49.63624339
2023,371,Sat,Summer,6,WEST,NULL,NULL
2023,371,Sat,Summer,9,EAST,11.01429674,45.89290307
2023,371,Sat,Summer,9,WEST,7.448346561,31.03477734
2023,371,Sat,Summer,15,EAST,8.708333333,36.28472222
2023,371,Sat,Summer,15,WEST,8.906613757,37.11089065
2023,371,Sat,Summer,18,EAST,8.368055556,34.86689815
2023,371,Sat,Summer,18,WEST,10.53444444,43.89351852
2023,371,Sat,Summer,21,EAST,4.481481481,18.67283951
2023,371,Sat,Summer,21,WEST,9.166666667,38.19444444
2023,371,Sun/Hol,Fall,6,EAST,8.03441633,33.47673471
2023,371,Sun/Hol,Fall,6,WEST,NULL,NULL
2023,371,Sun/Hol,Fall,9,EAST,13.05244956,54.3852065
2023,371,Sun/Hol,Fall,9,WEST,8.017531447,33.40638103
2023,371,Sun/Hol,Fall,15,EAST,10.63802642,44.32511008
2023,371,Sun/Hol,Fall,15,WEST,11.2902842,47.04285084
2023,371,Sun/Hol,Fall,18,EAST,10.00381437,41.68255986
2023,371,Sun/Hol,Fall,18,WEST,11.63876107,48.49483779
2023,371,Sun/Hol,Fall,21,EAST,5.64275641,23.51148504
2023,371,Sun/Hol,Fall,21,WEST,7.262237762,30.25932401
2023,371,Sun/Hol,Summer,6,EAST,NULL,NULL
2023,371,Sun/Hol,Summer,6,WEST,NULL,NULL
2023,371,Sun/Hol,Summer,9,EAST,12.37641257,51.56838572
2023,371,Sun/Hol,Summer,9,WEST,8.387957839,34.94982433
2023,371,Sun/Hol,Summer,15,EAST,9.859744915,41.08227048
2023,371,Sun/Hol,Summer,15,WEST,10.05726201,41.90525839
2023,371,Sun/Hol,Summer,18,EAST,11.68159427,48.67330945
2023,371,Sun/Hol,Summer,18,WEST,13.45913043,56.07971014
2023,371,Sun/Hol,Summer,21,EAST,8.5,35.41666667
2023,371,Sun/Hol,Summer,21,WEST,NULL,NULL
2023,372,MF,Fall,6,WEST,9.18759347,38.28163946
2023,372,MF,Fall,6,EAST,12.65530677,52.73044486
2023,372,MF,Fall,9,WEST,6.358485484,26.49368952
2023,372,MF,Fall,9,EAST,8.499395349,35.41414729
2023,372,MF,Fall,15,WEST,14.23690426,59.3204344
2023,372,MF,Fall,15,EAST,9.010019828,37.54174928
2023,372,MF,Fall,18,WEST,7.7534555,32.30606458
2023,372,MF,Fall,18,EAST,5.022511575,20.92713156
2023,372,MF,Fall,21,WEST,5.713361651,23.80567355
2023,372,MF,Fall,21,EAST,4.891657638,20.38190683
2023,372,MF,Summer,6,WEST,5.48669135,22.86121396
2023,372,MF,Summer,6,EAST,9.629530423,40.12304343
2023,372,MF,Summer,9,WEST,5.968879455,24.87033106
2023,372,MF,Summer,9,EAST,7.288651744,30.36938227
2023,372,MF,Summer,15,WEST,10.68102116,44.50425481
2023,372,MF,Summer,15,EAST,5.91026046,24.62608525
2023,372,MF,Summer,18,WEST,6.611155907,27.54648295
2023,372,MF,Summer,18,EAST,5.541499127,23.08957969
2023,372,MF,Summer,21,WEST,5.354166667,22.30902778
2023,372,MF,Summer,21,EAST,4.591073271,19.12947196
2023,372,Sat,Fall,6,EAST,6.13034188,25.54309117
2023,372,Sat,Fall,6,WEST,4.332692308,18.05288462
2023,372,Sat,Fall,9,EAST,6.990079365,29.12533069
2023,372,Sat,Fall,9,WEST,5.153327228,21.47219678
2023,372,Sat,Fall,15,EAST,4.651923077,19.38301282
2023,372,Sat,Fall,15,WEST,7.093910256,29.5579594
2023,372,Sat,Fall,18,EAST,6.138141026,25.57558761
2023,372,Sat,Fall,18,WEST,7.536858974,31.40357906
2023,372,Sat,Fall,21,EAST,NULL,NULL
2023,372,Sat,Summer,6,WEST,3.102777778,12.92824074
2023,372,Sat,Summer,6,EAST,6.668518519,27.78549383
2023,372,Sat,Summer,9,EAST,6.55760582,27.32335758
2023,372,Sat,Summer,9,WEST,4.834986772,20.14577822
2023,372,Sat,Summer,15,EAST,4.92989418,20.54122575
2023,372,Sat,Summer,15,WEST,6.273148148,26.13811728
2023,372,Sat,Summer,18,EAST,4.593518519,19.13966049
2023,372,Sat,Summer,18,WEST,5.811111111,24.21296296
2023,372,Sat,Summer,21,EAST,NULL,NULL
2023,372,Sun/Hol,Fall,6,EAST,7.267212598,30.28005249
2023,372,Sun/Hol,Fall,6,WEST,4.913008179,20.47086741
2023,372,Sun/Hol,Fall,9,EAST,7.011333053,29.21388772
2023,372,Sun/Hol,Fall,9,WEST,5.214867471,21.72861446
2023,372,Sun/Hol,Fall,15,EAST,5.447856777,22.69940324
2023,372,Sun/Hol,Fall,15,WEST,6.92518572,28.8549405
2023,372,Sun/Hol,Fall,18,EAST,3.901392325,16.25580135
2023,372,Sun/Hol,Fall,18,WEST,7.912600693,32.96916955
2023,372,Sun/Hol,Fall,21,EAST,NULL,NULL
2023,372,Sun/Hol,Fall,21,WEST,NULL,NULL
2023,372,Sun/Hol,Summer,6,EAST,NULL,NULL
2023,372,Sun/Hol,Summer,6,WEST,3.837789988,15.99079162
2023,372,Sun/Hol,Summer,9,EAST,7.289935181,30.37472992
2023,372,Sun/Hol,Summer,9,WEST,4.411068985,18.37945411
2023,372,Sun/Hol,Summer,15,EAST,4.437775297,18.4907304
2023,372,Sun/Hol,Summer,15,WEST,6.071062271,25.2960928
2023,372,Sun/Hol,Summer,18,EAST,NULL,NULL
2023,372,Sun/Hol,Summer,18,WEST,5.885703433,24.5237643
2023,372,Sun/Hol,Summer,21,EAST,NULL,NULL
2023,372,Sun/Hol,Summer,21,WEST,NULL,NULL
2023,373,MF,Fall,4,EAST,13.14132643,54.75552681
2023,373,MF,Fall,4,WEST,18.1496686,75.62361917
2023,373,MF,Fall,6,EAST,12.49549771,50.56792024
2023,373,MF,Fall,6,WEST,22.86761388,85.4602238
2023,373,MF,Fall,9,EAST,15.6513697,60.13207642
2023,373,MF,Fall,9,WEST,16.17236637,67.38485988
2023,373,MF,Fall,15,EAST,19.70512494,82.10468727
2023,373,MF,Fall,15,WEST,10.93172707,44.11764214
2023,373,MF,Fall,18,EAST,18.89388823,78.7245343
2023,373,MF,Fall,18,WEST,8.000733246,33.33638853
2023,373,MF,Fall,21,EAST,15.91944444,66.33101852
2023,373,MF,Fall,21,WEST,7.756011315,32.31671381
2023,373,MF,Summer,4,EAST,12.54272576,52.26135732
2023,373,MF,Summer,4,WEST,22.05899029,91.91245955
2023,373,MF,Summer,6,EAST,12.19449897,50.81041239
2023,373,MF,Summer,6,WEST,17.71932862,73.83053592
2023,373,MF,Summer,9,EAST,13.01415161,54.22563171
2023,373,MF,Summer,9,WEST,17.51779096,72.99079567
2023,373,MF,Summer,15,EAST,18.36969074,76.54037808
2023,373,MF,Summer,15,WEST,12.02451014,50.1021256
2023,373,MF,Summer,18,EAST,20.8413589,86.83899542
2023,373,MF,Summer,18,WEST,9.486646537,39.5276939
2023,373,MF,Summer,21,EAST,19.24285714,80.17857143
2023,373,MF,Summer,21,WEST,6.881246047,28.67185853
2023,373,Sat,Fall,6,EAST,NULL,NULL
2023,373,Sat,Fall,9,WEST,15.47747444,64.48947681
2023,373,Sat,Fall,9,EAST,12.75444185,53.14350773
2023,373,Sat,Fall,15,WEST,12.68183082,52.84096176
2023,373,Sat,Fall,15,EAST,16.85777266,70.24071943
2023,373,Sat,Fall,18,WEST,9.064936915,37.77057048
2023,373,Sat,Fall,18,EAST,18.50738367,77.11409861
2023,373,Sat,Fall,21,WEST,5.290641898,22.04434124
2023,373,Sat,Fall,21,EAST,12.10942113,50.45592139
2023,373,Sat,Summer,6,EAST,NULL,NULL
2023,373,Sat,Summer,9,WEST,15.69883433,65.41180969
2023,373,Sat,Summer,9,EAST,12.03240741,50.13503086
2023,373,Sat,Summer,15,WEST,12.0632716,50.26363169
2023,373,Sat,Summer,15,EAST,15.98024691,66.58436214
2023,373,Sat,Summer,18,WEST,10.90555556,45.43981481
2023,373,Sat,Summer,18,EAST,18.72160494,78.00668724
2023,373,Sat,Summer,21,WEST,5.929365079,24.70568783
2023,373,Sat,Summer,21,EAST,15.34748677,63.94786155
2023,373,Sun/Hol,Fall,4,WEST,NULL,NULL
2023,373,Sun/Hol,Fall,4,EAST,NULL,NULL
2023,373,Sun/Hol,Fall,6,WEST,12.09019261,50.37580253
2023,373,Sun/Hol,Fall,6,EAST,9.988551495,41.61896456
2023,373,Sun/Hol,Fall,9,WEST,17.2167551,71.73647957
2023,373,Sun/Hol,Fall,9,EAST,13.0121788,54.21741165
2023,373,Sun/Hol,Fall,15,WEST,11.4185672,47.57736332
2023,373,Sun/Hol,Fall,15,EAST,15.79379829,65.80749286
2023,373,Sun/Hol,Fall,18,WEST,7.60082785,31.67011604
2023,373,Sun/Hol,Fall,18,EAST,17.37983083,72.41596179
2023,373,Sun/Hol,Fall,21,WEST,4.405422187,18.35592578
2023,373,Sun/Hol,Fall,21,EAST,10.96603175,45.69179894
2023,373,Sun/Hol,Summer,4,WEST,NULL,NULL
2023,373,Sun/Hol,Summer,4,EAST,NULL,NULL
2023,373,Sun/Hol,Summer,6,WEST,NULL,NULL
2023,373,Sun/Hol,Summer,6,EAST,9.737869769,40.57445737
2023,373,Sun/Hol,Summer,9,WEST,17.32535671,72.18898629
2023,373,Sun/Hol,Summer,9,EAST,11.65617151,48.56738128
2023,373,Sun/Hol,Summer,15,WEST,11.60920591,48.37169129
2023,373,Sun/Hol,Summer,15,EAST,14.86046008,61.91858366
2023,373,Sun/Hol,Summer,18,WEST,8.065168238,33.60486766
2023,373,Sun/Hol,Summer,18,EAST,17.94127533,74.75531389
2023,373,Sun/Hol,Summer,21,WEST,5.931147541,24.71311475
2023,373,Sun/Hol,Summer,21,EAST,13.125,54.6875
2023,375,MF,Fall,6,NORTH,22.80192903,45.60385805
2023,375,MF,Fall,6,SOUTH,33.76211093,67.52422186
2023,375,MF,Fall,9,NORTH,30.12641624,60.25283247
2023,375,MF,Fall,9,SOUTH,26.45484849,52.90969699
2023,375,MF,Fall,15,NORTH,35.09841896,70.19683792
2023,375,MF,Fall,15,SOUTH,34.33239496,68.66478991
2023,375,MF,Fall,18,NORTH,24.6775731,49.3551462
2023,375,MF,Fall,18,SOUTH,25.66693624,51.33387248
2023,375,MF,Fall,21,SOUTH,24.00041613,48.00083227
2023,375,MF,Summer,6,NORTH,17.36863462,34.73726923
2023,375,MF,Summer,6,SOUTH,32.41596402,64.83192804
2023,375,MF,Summer,9,NORTH,30.34944366,60.69888732
2023,375,MF,Summer,9,SOUTH,25.38813365,50.7762673
2023,375,MF,Summer,15,NORTH,34.76982726,69.53965453
2023,375,MF,Summer,15,SOUTH,32.68192043,65.36384086
2023,375,MF,Summer,18,NORTH,30.04272377,60.08544753
2023,375,MF,Summer,18,SOUTH,30.77875334,61.55750668
2023,375,MF,Summer,21,SOUTH,24.62787356,49.25574713
2023,375,Sat,Fall,6,NORTH,32.90174825,65.8034965
2023,375,Sat,Fall,6,SOUTH,39.77890443,79.55780886
2023,375,Sat,Fall,9,SOUTH,35.04481352,70.08962704
2023,375,Sat,Fall,9,NORTH,41.37859848,82.75719697
2023,375,Sat,Fall,15,SOUTH,38.51547825,77.03095651
2023,375,Sat,Fall,15,NORTH,40.2703614,80.54072281
2023,375,Sat,Fall,18,SOUTH,44.16462704,88.32925408
2023,375,Sat,Fall,18,NORTH,41.42972028,82.85944056
2023,375,Sat,Fall,21,SOUTH,25.97902098,51.95804196
2023,375,Sat,Fall,21,NORTH,25.98717949,51.97435897
2023,375,Sat,Summer,6,SOUTH,43.38703704,86.77407407
2023,375,Sat,Summer,6,NORTH,30.90608466,61.81216931
2023,375,Sat,Summer,9,SOUTH,34.07955522,68.15911045
2023,375,Sat,Summer,9,NORTH,39.89847057,79.79694114
2023,375,Sat,Summer,15,SOUTH,34.93227513,69.86455026
2023,375,Sat,Summer,15,NORTH,35.77777778,71.55555556
2023,375,Sat,Summer,18,SOUTH,50.25992063,100.5198413
2023,375,Sat,Summer,18,NORTH,51.0952381,102.1904762
2023,375,Sat,Summer,21,SOUTH,NULL,NULL
2023,375,Sat,Summer,21,NORTH,NULL,NULL
2023,375,Sun/Hol,Fall,6,SOUTH,30.01928678,60.03857356
2023,375,Sun/Hol,Fall,6,NORTH,25.54589947,51.09179894
2023,375,Sun/Hol,Fall,9,SOUTH,34.99398374,69.98796748
2023,375,Sun/Hol,Fall,9,NORTH,39.33875108,78.67750216
2023,375,Sun/Hol,Fall,15,SOUTH,36.45851557,72.91703114
2023,375,Sun/Hol,Fall,15,NORTH,37.92080223,75.84160446
2023,375,Sun/Hol,Fall,18,SOUTH,42.55166567,85.10333133
2023,375,Sun/Hol,Fall,18,NORTH,33.68484016,67.36968032
2023,375,Sun/Hol,Fall,21,SOUTH,NULL,NULL
2023,375,Sun/Hol,Fall,21,NORTH,NULL,NULL
2023,375,Sun/Hol,Summer,6,SOUTH,32.40452058,64.80904115
2023,375,Sun/Hol,Summer,6,NORTH,27.66498316,55.32996633
2023,375,Sun/Hol,Summer,9,SOUTH,34.13932742,68.27865484
2023,375,Sun/Hol,Summer,9,NORTH,37.00622502,74.01245004
2023,375,Sun/Hol,Summer,15,SOUTH,33.91814479,67.83628959
2023,375,Sun/Hol,Summer,15,NORTH,34.96432749,69.92865497
2023,375,Sun/Hol,Summer,18,SOUTH,38.3791806,76.7583612
2023,375,Sun/Hol,Summer,18,NORTH,34.82491228,69.64982456
2023,375,Sun/Hol,Summer,21,SOUTH,NULL,NULL
2023,388,MF,Fall,4,WEST,40.03958753,80.07917505
2023,388,MF,Fall,4,EAST,35.82392879,71.64785758
2023,388,MF,Fall,6,WEST,30.14548283,60.29096566
2023,388,MF,Fall,6,EAST,26.89884226,53.79768452
2023,388,MF,Fall,9,WEST,27.94833342,55.89666685
2023,388,MF,Fall,9,EAST,25.19866568,50.39733136
2023,388,MF,Fall,15,WEST,31.71675609,63.43351218
2023,388,MF,Fall,15,EAST,29.78433104,59.56866209
2023,388,MF,Fall,18,WEST,17.61502347,35.23004695
2023,388,MF,Fall,18,EAST,17.65657514,35.31315028
2023,388,MF,Summer,4,WEST,NULL,NULL
2023,388,MF,Summer,4,EAST,33.08779762,66.17559524
2023,388,MF,Summer,6,WEST,32.25138889,64.50277778
2023,388,MF,Summer,6,EAST,22.71934524,45.43869048
2023,388,MF,Summer,9,WEST,23.32734375,46.6546875
2023,388,MF,Summer,9,EAST,NULL,NULL
2023,388,MF,Summer,15,WEST,29.11354167,58.22708333
2023,388,MF,Summer,15,EAST,29.88055556,59.76111111
2023,388,MF,Summer,18,WEST,NULL,NULL
2023,388,MF,Summer,18,EAST,23.91944444,47.83888889
2023,388,Sun/Hol,Fall,4,EAST,NULL,NULL
2023,388,Sun/Hol,Fall,4,WEST,NULL,NULL
2023,388,Sun/Hol,Fall,6,EAST,NULL,NULL
2023,388,Sun/Hol,Fall,6,WEST,NULL,NULL
2023,388,Sun/Hol,Fall,9,EAST,NULL,NULL
2023,388,Sun/Hol,Fall,9,WEST,NULL,NULL
2023,388,Sun/Hol,Fall,15,EAST,NULL,NULL
2023,388,Sun/Hol,Fall,15,WEST,NULL,NULL
2023,388,Sun/Hol,Fall,18,EAST,NULL,NULL
2023,388,Sun/Hol,Fall,18,WEST,NULL,NULL
2023,388,Sun/Hol,Summer,4,EAST,NULL,NULL
2023,388,Sun/Hol,Summer,4,WEST,NULL,NULL
2023,388,Sun/Hol,Summer,6,EAST,NULL,NULL
2023,388,Sun/Hol,Summer,6,WEST,NULL,NULL
2023,388,Sun/Hol,Summer,9,EAST,NULL,NULL
2023,388,Sun/Hol,Summer,9,WEST,NULL,NULL
2023,388,Sun/Hol,Summer,15,EAST,NULL,NULL
2023,388,Sun/Hol,Summer,15,WEST,NULL,NULL
2023,388,Sun/Hol,Summer,18,EAST,NULL,NULL
2023,388,Sun/Hol,Summer,18,WEST,NULL,NULL
2023,391,MF,Fall,4,NORTH,34.52564759,69.05129518
2023,391,MF,Fall,6,NORTH,42.61024085,85.22048169
2023,391,MF,Fall,15,SOUTH,31.63030562,63.26061123
2023,391,MF,Fall,18,SOUTH,43.28946795,86.5789359
2023,391,MF,Summer,4,NORTH,37.56441441,75.12882883
2023,391,MF,Summer,6,NORTH,35.90664359,71.81328718
2023,391,MF,Summer,15,SOUTH,29.56075761,59.12151521
2023,391,MF,Summer,18,SOUTH,38.68055556,77.36111111
2023,391,Sun/Hol,Fall,4,NORTH,NULL,NULL
2023,391,Sun/Hol,Fall,6,NORTH,NULL,NULL
2023,391,Sun/Hol,Fall,15,SOUTH,NULL,NULL
2023,391,Sun/Hol,Fall,18,SOUTH,NULL,NULL
2023,391,Sun/Hol,Summer,4,NORTH,NULL,NULL
2023,391,Sun/Hol,Summer,6,NORTH,NULL,NULL
2023,391,Sun/Hol,Summer,15,SOUTH,NULL,NULL
2023,391,Sun/Hol,Summer,18,SOUTH,NULL,NULL
2023,393,MF,Fall,4,NORTH,46.09025582,92.18051164
2023,393,MF,Fall,6,NORTH,49.97838846,99.95677691
2023,393,MF,Fall,15,SOUTH,38.1765364,76.35307279
2023,393,MF,Fall,18,SOUTH,38.65278735,77.30557471
2023,393,MF,Summer,4,NORTH,39.04310345,78.0862069
2023,393,MF,Summer,6,NORTH,43.81740604,87.63481207
2023,393,MF,Summer,15,SOUTH,36.55732323,73.11464646
2023,393,MF,Summer,18,SOUTH,31.92916667,63.85833333
2023,393,Sun/Hol,Fall,4,NORTH,NULL,NULL
2023,393,Sun/Hol,Fall,6,NORTH,NULL,NULL
2023,393,Sun/Hol,Fall,15,SOUTH,NULL,NULL
2023,393,Sun/Hol,Fall,18,SOUTH,NULL,NULL
2023,393,Sun/Hol,Summer,4,NORTH,NULL,NULL
2023,393,Sun/Hol,Summer,6,NORTH,NULL,NULL
2023,393,Sun/Hol,Summer,15,SOUTH,NULL,NULL
2023,393,Sun/Hol,Summer,18,SOUTH,NULL,NULL
2023,394,MF,Fall,4,SOUTH,19.23093561,38.46187123
2023,394,MF,Fall,4,NORTH,28.57096548,57.14193096
2023,394,MF,Fall,6,NORTH,40.42620543,80.85241087
2023,394,MF,Fall,6,SOUTH,21.35870463,42.71740926
2023,394,MF,Fall,9,NORTH,27.45633803,54.91267606
2023,394,MF,Fall,15,NORTH,22.70783347,45.41566694
2023,394,MF,Fall,15,SOUTH,20.11519294,40.23038588
2023,394,MF,Fall,18,NORTH,11.9915493,23.98309859
2023,394,MF,Fall,18,SOUTH,13.02368758,26.04737516
2023,394,MF,Summer,4,NORTH,28.70666667,57.41333333
2023,394,MF,Summer,4,SOUTH,16.30952381,32.61904762
2023,394,MF,Summer,6,NORTH,30.96292517,61.92585034
2023,394,MF,Summer,6,SOUTH,16.37141941,32.74283883
2023,394,MF,Summer,9,NORTH,NULL,NULL
2023,394,MF,Summer,15,NORTH,25.59283814,51.18567628
2023,394,MF,Summer,15,SOUTH,20.27432528,40.54865057
2023,394,MF,Summer,18,NORTH,NULL,NULL
2023,394,MF,Summer,18,SOUTH,16.24375,32.4875
2023,394,Sun/Hol,Fall,4,NORTH,NULL,NULL
2023,394,Sun/Hol,Fall,4,SOUTH,NULL,NULL
2023,394,Sun/Hol,Fall,6,NORTH,NULL,NULL
2023,394,Sun/Hol,Fall,6,SOUTH,NULL,NULL
2023,394,Sun/Hol,Fall,9,NORTH,NULL,NULL
2023,394,Sun/Hol,Fall,15,NORTH,NULL,NULL
2023,394,Sun/Hol,Fall,15,SOUTH,NULL,NULL
2023,394,Sun/Hol,Fall,18,NORTH,NULL,NULL
2023,394,Sun/Hol,Fall,18,SOUTH,NULL,NULL
2023,394,Sun/Hol,Summer,4,NORTH,NULL,NULL
2023,394,Sun/Hol,Summer,4,SOUTH,NULL,NULL
2023,394,Sun/Hol,Summer,6,NORTH,NULL,NULL
2023,394,Sun/Hol,Summer,6,SOUTH,NULL,NULL
2023,394,Sun/Hol,Summer,9,NORTH,NULL,NULL
2023,394,Sun/Hol,Summer,15,NORTH,NULL,NULL
2023,394,Sun/Hol,Summer,15,SOUTH,NULL,NULL
2023,394,Sun/Hol,Summer,18,NORTH,NULL,NULL
2023,394,Sun/Hol,Summer,18,SOUTH,NULL,NULL
2023,395,MF,Fall,4,WEST,44.33929753,88.67859505
2023,395,MF,Fall,6,WEST,50.20289869,100.4057974
2023,395,MF,Fall,15,EAST,20.45306309,40.90612618
2023,395,MF,Fall,18,EAST,11.42862136,22.85724272
2023,395,MF,Summer,4,WEST,39.42267374,78.84534748
2023,395,MF,Summer,6,WEST,36.59709816,73.19419632
2023,395,MF,Summer,15,EAST,15.52205462,31.04410924
2023,395,MF,Summer,18,EAST,11.68611774,23.37223548
2023,395,Sun/Hol,Fall,4,WEST,NULL,NULL
2023,395,Sun/Hol,Fall,6,WEST,NULL,NULL
2023,395,Sun/Hol,Fall,15,EAST,NULL,NULL
2023,395,Sun/Hol,Fall,18,EAST,NULL,NULL
2023,395,Sun/Hol,Summer,4,WEST,NULL,NULL
2023,395,Sun/Hol,Summer,6,WEST,NULL,NULL
2023,395,Sun/Hol,Summer,15,EAST,NULL,NULL
2023,395,Sun/Hol,Summer,18,EAST,NULL,NULL
2023,401,MF,Fall,4,WEST,2.359504036,4.719008073
2023,401,MF,Fall,4,EAST,11.96784227,23.93568454
2023,401,MF,Fall,6,WEST,22.20741575,44.41483151
2023,401,MF,Fall,6,EAST,38.51237527,77.02475054
2023,401,MF,Fall,9,WEST,23.54961937,47.09923874
2023,401,MF,Fall,9,EAST,29.47538976,58.95077952
2023,401,MF,Fall,15,WEST,46.16621722,92.33243445
2023,401,MF,Fall,15,EAST,31.08938554,62.17877108
2023,401,MF,Fall,18,WEST,33.19500113,66.39000227
2023,401,MF,Fall,18,EAST,12.38254231,24.76508463
2023,401,MF,Fall,21,WEST,18.32824894,36.65649787
2023,401,MF,Fall,21,EAST,7.842631944,15.68526389
2023,401,MF,Fall,24,WEST,4.339955983,8.679911967
2023,401,MF,Fall,24,EAST,1.855905798,3.711811596
2023,401,MF,Summer,4,WEST,3.008701987,6.017403974
2023,401,MF,Summer,4,EAST,11.2004969,22.4009938
2023,401,MF,Summer,6,WEST,21.19347965,42.3869593
2023,401,MF,Summer,6,EAST,37.03847881,74.07695762
2023,401,MF,Summer,9,WEST,25.314063,50.62812599
2023,401,MF,Summer,9,EAST,31.78888257,63.57776513
2023,401,MF,Summer,15,WEST,42.99822837,85.99645673
2023,401,MF,Summer,15,EAST,28.90443825,57.80887649
2023,401,MF,Summer,18,WEST,33.43253566,66.86507133
2023,401,MF,Summer,18,EAST,15.16956959,30.33913918
2023,401,MF,Summer,21,WEST,23.28673504,46.57347008
2023,401,MF,Summer,21,EAST,8.754501062,17.50900212
2023,401,MF,Summer,24,WEST,5.727017196,11.45403439
2023,401,MF,Summer,24,EAST,2.397692308,4.795384615
2023,401,Sat,Fall,4,WEST,NULL,NULL
2023,401,Sat,Fall,4,EAST,NULL,NULL
2023,401,Sat,Fall,6,WEST,12.90923891,25.81847782
2023,401,Sat,Fall,6,EAST,18.5520757,37.1041514
2023,401,Sat,Fall,9,WEST,21.57252747,43.14505495
2023,401,Sat,Fall,9,EAST,28.7004884,57.4009768
2023,401,Sat,Fall,15,WEST,32.34290293,64.68580586
2023,401,Sat,Fall,15,EAST,24.98833944,49.97667888
2023,401,Sat,Fall,18,WEST,28.69389499,57.38778999
2023,401,Sat,Fall,18,EAST,16.21573057,32.43146113
2023,401,Sat,Fall,21,WEST,21.17531136,42.35062271
2023,401,Sat,Fall,21,EAST,11.31025641,22.62051282
2023,401,Sat,Fall,24,WEST,4.851282051,9.702564103
2023,401,Sat,Fall,24,EAST,2.612820513,5.225641026
2023,401,Sat,Summer,4,WEST,NULL,NULL
2023,401,Sat,Summer,4,EAST,NULL,NULL
2023,401,Sat,Summer,6,WEST,12.54391534,25.08783069
2023,401,Sat,Summer,6,EAST,18.87777778,37.75555556
2023,401,Sat,Summer,9,WEST,24.05268133,48.10536265
2023,401,Sat,Summer,9,EAST,29.12,58.24
2023,401,Sat,Summer,15,WEST,29.82407407,59.64814815
2023,401,Sat,Summer,15,EAST,25.38030303,50.76060606
2023,401,Sat,Summer,18,WEST,30.88592593,61.77185185
2023,401,Sat,Summer,18,EAST,17.87257156,35.74514313
2023,401,Sat,Summer,21,WEST,28.40825397,56.81650794
2023,401,Sat,Summer,21,EAST,14.86111111,29.72222222
2023,401,Sat,Summer,24,WEST,6.251851852,12.5037037
2023,401,Sat,Summer,24,EAST,NULL,NULL
2023,401,Sun/Hol,Fall,4,WEST,NULL,NULL
2023,401,Sun/Hol,Fall,4,EAST,9.770766945,19.54153389
2023,401,Sun/Hol,Fall,6,WEST,13.33695089,26.67390177
2023,401,Sun/Hol,Fall,6,EAST,20.01284279,40.02568558
2023,401,Sun/Hol,Fall,9,WEST,23.68794888,47.37589777
2023,401,Sun/Hol,Fall,9,EAST,31.66212909,63.32425817
2023,401,Sun/Hol,Fall,15,WEST,36.30739109,72.61478219
2023,401,Sun/Hol,Fall,15,EAST,26.71576521,53.43153042
2023,401,Sun/Hol,Fall,18,WEST,26.93221677,53.86443354
2023,401,Sun/Hol,Fall,18,EAST,11.76159732,23.52319464
2023,401,Sun/Hol,Fall,21,WEST,15.91679715,31.83359431
2023,401,Sun/Hol,Fall,21,EAST,8.807767623,17.61553525
2023,401,Sun/Hol,Fall,24,WEST,4.230642021,8.461284042
2023,401,Sun/Hol,Fall,24,EAST,1.944831901,3.889663803
2023,401,Sun/Hol,Summer,4,WEST,NULL,NULL
2023,401,Sun/Hol,Summer,4,EAST,8.75862069,17.51724138
2023,401,Sun/Hol,Summer,6,WEST,11.64503038,23.29006076
2023,401,Sun/Hol,Summer,6,EAST,20.60463918,41.20927835
2023,401,Sun/Hol,Summer,9,WEST,26.53080357,53.06160714
2023,401,Sun/Hol,Summer,9,EAST,35.11289683,70.22579365
2023,401,Sun/Hol,Summer,15,WEST,31.63320463,63.26640927
2023,401,Sun/Hol,Summer,15,EAST,25.14821929,50.29643858
2023,401,Sun/Hol,Summer,18,WEST,30.07394958,60.14789916
2023,401,Sun/Hol,Summer,18,EAST,14.37627119,28.75254237
2023,401,Sun/Hol,Summer,21,EAST,10.82264151,21.64528302
2023,401,Sun/Hol,Summer,21,WEST,22.61098485,45.2219697
2023,401,Sun/Hol,Summer,24,EAST,NULL,NULL
2023,401,Sun/Hol,Summer,24,WEST,3.415384615,6.830769231
2023,402,MF,Fall,4,NORTH,11.80816398,23.61632796
2023,402,MF,Fall,4,SOUTH,1.098177299,2.196354598
2023,402,MF,Fall,6,NORTH,36.92628283,73.85256566
2023,402,MF,Fall,6,SOUTH,15.39599611,30.79199223
2023,402,MF,Fall,9,SOUTH,24.98383006,49.96766012
