CalendarYear,Lineno_renamed,AnnualBoardings,AVG_Daily_Boardings_MF,AVG_Daily_Boardings_Sat,AVG_Daily_Boardings_SunHol,Annual_Revenue_Hours,Annual_Service_Hours,Average_Boarding_Per_Revenue_Hour,Average_Peak_Passenger_Load,Average_Peak_Load_Factor,Average_Capacity_Utilization,Revenue_Hrs_w_Overcrowding,Perc_Trips_w_Overcrowding,On_Time_Performance_Percentage,Bus_Bunching_Percentage,AVG_speed_km_per_hr
2025,418,270589.9086,1087.326485,NULL,932.9403687,6397.6,7842.116667,42.29553404,20.53070839,41.06141678,29.5972597,5.80075662,5.633802817,59.84767599,2.150431028,29.44274314
2025,430,2419686.012,7254.509047,5685.841797,4998.522994,40001.88333,50938.55,60.48930225,33.81427348,67.62854697,47.0114355,6.574365476,5.945777014,71.44765393,1.582697561,21.11981299
2025,501,2032050.937,6493.291959,4214.653771,3116.192854,44156.65,55430.45,46.01913726,35.7633491,71.52669819,47.04976704,14.42921984,13.5042735,77.84759916,2.080357099,24.473719
2025,502,1861676.684,5521.920304,4632.795401,3866.693656,51127.7,66140.96667,36.41229087,27.63682096,55.27364192,33.42895538,7.850837573,7.274059049,72.18831433,2.667294359,22.45297177
2025,503,2428360.265,7507.76744,5557.798171,4268.129766,73769.48889,90260.35556,32.91822,28.13402311,56.26804622,34.06507584,10.17403361,8.455276432,61.58714242,6.985496688,26.79379675
2025,509,106531.7846,428.8861768,NULL,168.0127563,3755.233333,7550.116667,28.36888554,21.29737204,42.59474409,24.97973186,1.126760563,1.14017438,75.14362313,1.018293232,31.14860246
2025,531,988569.6457,3255.441443,1696.485305,1430.81434,28714.07833,37860.96167,34.42804725,26.16531891,52.33063782,27.91277575,6.915619781,6.142888938,89.64646465,0.527395348,25.2285488
2025,555,1282978.403,4349.129479,2032.254895,1518.723656,12305.58333,21244.86667,104.2598606,44.30339566,52.12164195,46.96823897,9.616504063,7.885375494,91.53498529,0.800223607,64.65046257
2025,560/561,118342.1425,335.8962939,364.3642603,247.583385,10602.66667,13433.13333,11.16154513,4.025304355,16.77210148,10.19803634,0.027323897,0.027218291,NULL,NULL,26.16704134
2025,562,311639.8907,1070.423374,561.3197655,261.3271696,17527.76667,22306.31667,17.77978316,10.090745,42.04477085,24.38917478,1.577476038,1.570316843,NULL,NULL,30.62373699
2025,563,92661.56413,315.0353372,128.6327199,120.67537,4858.333333,7073.816667,19.07270617,6.60587892,27.5244955,15.57894877,0.167745028,0.163398693,NULL,NULL,33.19190314
2025,564,59497.09284,186.2948297,102.409644,122.6257475,4694.3,5639.583333,12.67432692,4.109733359,17.123889,10.18191523,0,0,NULL,NULL,24.83228787
2025,595,641807.5903,2044.721469,1296.331888,1035.498582,15875.41667,22097.15,40.42776349,21.353824,42.70764801,29.32796553,2.4392511,2.107228594,82.27427783,0.294677168,27.80758417
2025,601,1100399.595,3244.504052,2745.910865,2353.464999,36054.13556,48061.83556,30.52075935,23.17335383,41.15618761,26.17209982,1.116505459,0.960867881,76.55065634,1.217130373,35.69864573
2025,602,70754.7266,284.6827566,NULL,153.4029541,2937.25,5335.333333,24.08876555,19.21114609,38.42229219,31.13783662,0.082377288,0.078247261,75.65505194,0.500603977,39.59161451
2025,603,39280.02693,158.1221081,NULL,65.74411774,2579.833333,3873,15.22580022,7.338280108,14.67656022,17.61560147,0,0,79.92106561,0.394069383,33.67904481
2025,604,38139.53996,153.4854993,NULL,75.13613892,2351.766667,3906.366667,16.21739967,8.372563347,16.74512669,20.15328675,0,0,84.33242507,0.176447817,34.15570345
2025,606,4493.900256,18.0911103,NULL,7.304902077,627.65,1198.95,7.159882508,3.945864186,7.891728372,5.224377701,0,0,89.32002956,0.012301636,24.89613281
2025,608,9519.251912,38.29150665,NULL,22.9582634,567.2333333,928.3833333,16.78189795,4.872685889,9.745371779,6.71360721,0,0,92.1973408,0.082452226,25.52882599
2025,609,96951.97309,290.4225979,243.0132587,189.0842979,11325.65,16952.95,8.560389302,4.129204098,17.20501708,9.745060179,0.019946604,0.018011527,75.99811074,0.023717872,30.09705504
2025,614,9787.813796,30.07979614,23.24983346,17.21589251,2243.833333,3383.716667,4.362094836,1.714581563,7.144089845,3.212378367,0,0,83.0817464,0.008654423,26.9127514
2025,616,25943.67974,87.02522087,41.56538784,33.84653527,2352.466667,4214.3,11.02828793,2.420796342,10.08665143,5.595450525,0,0,93.80530973,0.001600751,25.77795117
2025,618,27170.77569,90.94887404,49.32376814,31.54798445,2422.083333,4269.7,11.21793595,2.307725641,9.615523505,6.452611233,0,0,94.92158327,0.00097085,26.43250613
2025,619,8660.29379,25.34898395,21.84584234,19.04249185,1806.516667,3479.266667,4.793918567,1.715861622,7.149423427,4.317223275,0,0,88.11666857,0.022101618,28.44497251
2025,620,797716.706,2021.647412,2471.223289,2582.223642,14966.68333,25176.8,53.29949784,41.68030566,49.03565372,44.314532,10.86254842,10.81325301,72.8563458,2.336770801,46.30864266
2025,640,1239195.875,4230.633324,1832.502446,1457.056672,36149.96667,47588.35,34.27930893,21.83718078,43.67436157,29.85661385,3.240672924,3.120585591,87.34046494,3.082504218,34.47542996
2025,701,1268259.286,3820.273638,3121.497084,2438.670389,45437.31667,58651.3,27.91228398,16.98304711,33.75108024,20.52615232,2.303383487,1.898446135,75.28173506,2.03833618,28.57674538
2025,719/722,29620.07533,102.1200791,43.03328955,44.7079275,8122.733333,11458.26667,3.646565031,1.711097864,7.129574432,3.521273107,0,0,81.620686,0.071267297,21.91206252
2025,733,70113.39258,225.1964678,139.366397,107.9633219,4665.666667,7932.25,15.02751859,4.680742796,19.50309498,12.20526227,0,0,90.46694595,0.268618446,26.99334722
2025,741,72432.4446,240.0089209,117.4383693,104.6682617,4765.033333,8277.2,15.20082642,4.998009103,20.82503793,12.47340286,0.015990314,0.017211704,89.36741544,0.615634158,27.76702425
2025,743,69754.14742,243.7529449,98.20171965,64.56811777,7491.329167,11538.29583,9.311317908,4.045170268,16.85487612,8.627985948,0,0,85.86124026,0.011940988,25.00669321
2025,744,89103.33912,313.9365235,123.2675852,105.1558014,7375.466667,11771.65,12.08104424,5.719101152,23.82958813,12.15452983,0.067798653,0.065302569,85.47498595,0.030512785,23.8346896
2025,745/746,207124.2949,719.1723056,262.5118325,232.5991981,11516.85,16981.95,17.98445712,7.661142085,31.69104879,20.24718245,0.264008488,0.249052518,82.49429192,1.113012216,29.38076879
2025,748,16099.97495,56.61463424,38.50226908,28.71383286,2183.683333,2853.8,7.37285242,5.150520135,21.46050056,11.84919382,0.092631802,0.085178876,74.00667273,0.000873622,35.76789114
2025,749,17032.56103,60.65416993,36.87028848,36.5359416,2149.966667,2709.816667,7.922244234,5.291836741,22.04931976,11.27885152,0,0,74.11764706,0,39.50066253
2025,791,597076.6708,2400.245475,NULL,1815.792968,17429.40333,23391.75333,34.25686235,25.66174566,51.32349131,29.93995037,8.652619185,8.254442784,75.31089683,1.368234136,31.04920205
2025,R1,4609500.766,13935.82348,10551.48973,9303.678087,43462.36556,62356.53222,106.0572913,43.20095428,57.60127237,36.32754029,6.548071837,5.810424456,84.09138816,1.549054088,19.95872025
2025,R2,1922975.395,5720.353645,4814.561091,3907.238681,35107.65,47717.41667,54.77368593,19.06609433,25.49151913,18.05014808,0.135196034,0.11656193,84.78982714,1.299152043,20.33791175
2025,R3,1026639.416,3081.204128,2556.726501,1993.092524,32603.5,46145.78333,31.48862594,16.60071249,22.13428332,17.77368548,0.01327443,0.011014429,93.67277483,0.811837025,34.64132001
2025,R4,8592112.271,27483.35847,17275.45048,13506.39919,91509.35,125876.8,93.8932718,50.51546733,67.35395644,46.0812699,16.50943222,15.22832311,85.08718568,5.095864891,25.64699601
2025,R5,4143031.679,13159.79605,8325.199623,6869.105803,62493.00167,76907.50167,66.29593024,40.00305618,53.88648257,35.39030906,10.2847921,8.704603475,83.82861459,3.480365045,22.25732855
2025,R6,5003693.581,15060.88039,11874.16354,10017.5191,47010,65870.83333,106.438919,38.93387028,51.91182704,38.24121975,3.812178021,3.536073493,93.1814344,2.17881803,22.58643006
