WKT,name,description
,
"LINESTRING (-123.06276 49.0873104, -123.0614618 49.0872753, -123.0614297 49.0879182, -123.0635164 49.0879393, -123.0633769 49.090423, -123.065174 49.0903668, -123.0650775 49.0978103, -123.0660377 49.0978138, -123.0721209 49.1020251, -123.0722443 49.1044027, -123.0710212 49.1058532, -123.0694602 49.1073738, -123.0677007 49.109372, -123.066499 49.1106748, -123.0652277 49.1118546, -123.072255 49.104401, -123.0736927 49.1054335, -123.0744223 49.1065713, -123.0728988 49.1092754, -123.0723194 49.1098653, -123.0721156 49.1107362, -123.073049 49.1126816, -123.076332 49.1119442, -123.0781345 49.1120214, -123.0788211 49.1078286, -123.0790893 49.105883, -123.0792502 49.1052298, -123.0800549 49.0998633, -123.0795828 49.0984794, -123.0789391 49.0973414, -123.0786387 49.0971025, -123.0799369 49.0957959, -123.0761389 49.0949177, -123.080645 49.0918475, -123.0812351 49.091145, -123.0811814 49.09007, -123.0634252 49.0899646)",618 - Ladner Exchange to Ladner North,
"LINESTRING (-123.0406692 49.0085023, -123.0389982 49.0084372, -123.0385262 49.0047494, -123.0400282 49.0047494, -123.0400818 49.0066074, -123.0400389 49.0084372, -123.0432039 49.0084443, -123.0465621 49.0084232, -123.0465299 49.010091, -123.0465835 49.0119207, -123.0471843 49.0126877, -123.048343 49.0131662, -123.0500167 49.0136096, -123.051154 49.0140318, -123.0528706 49.0155587, -123.054437 49.0161357, -123.0560678 49.0168218, -123.0570978 49.0179757, -123.0578917 49.0192422, -123.0584067 49.0208183, -123.0585354 49.0224646, -123.0582994 49.0233792, -123.0581921 49.0242094, -123.0591792 49.0243079, -123.0681699 49.0241672, -123.0680412 49.0269953, -123.068127 49.0366463, -123.0673116 49.0366287, -123.0673224 49.0363966, -123.0668717 49.0362489, -123.0669576 49.0358339, -123.06773 49.0359043, -123.0678159 49.0366428)",619 - South Delta Exchange to Boundary Bay,
"LINESTRING (-123.1266649 49.1948532, -123.1261499 49.1943624, -123.1256993 49.1936122, -123.1256671 49.1919505, -123.1197019 49.1918663, -123.1181355 49.1900573, -123.0889531 49.1705745, -123.0883093 49.1692277, -123.088202 49.13458, -123.0855735 49.1330917, -123.088202 49.13458, -123.0880948 49.130733, -123.0861046 49.1322493, -123.0855735 49.1330917, -123.0861046 49.1322493, -123.0880948 49.130733, -123.0623241 49.109429, -123.0583544 49.1076591, -123.0592771 49.1069006, -123.0588479 49.0902237, -123.0627747 49.0903782, -123.0625601 49.0881439, -123.0612512 49.0880596, -123.0611868 49.0871462, -123.0636974 49.087371, -123.0640407 49.090575, -123.0588694 49.0904766, -123.0584402 49.0538438, -123.0591054 49.0506516, -123.0613585 49.0475717, -123.0674954 49.0445478, -123.0674739 49.04286, -123.0987163 49.0280891, -123.1009264 49.0268932, -123.1207104 49.0128917, -123.1232853 49.0113858, -123.1240471 49.0109741, -123.1266327 49.0104674, -123.1267937 49.0101437, -123.1309243 49.0071879, -123.1314929 49.0071105, -123.1313427 49.0069275, -123.1309779 49.0066531, -123.1310745 49.0065123, -123.1304737 49.0064912, -123.1298192 49.0065545, -123.1272335 49.0073428, -123.1239612 49.0096229, -123.1234892 49.0106222, -123.1228991 49.0114808, -123.122706 49.01172)",620 - Bridgeport Stn to Tsawwassen Ferry Terminal,
"LINESTRING (-122.874344 49.2043968, -122.8750564 49.2035006, -122.8784841 49.2028743, -122.8888322 49.1939101, -122.8900982 49.1923746, -122.8903772 49.1905515, -122.8923727 49.1905375, -122.8932954 49.1907479, -122.900827 49.1846052, -122.9069854 49.1823611, -122.9118348 49.1782233, -122.9151608 49.1750671, -122.9173065 49.1729348, -122.920847 49.1699045, -122.9249025 49.1669723, -122.9308892 49.1643205, -122.9329921 49.1627631, -122.9348804 49.1612757, -122.9370476 49.1601251, -122.9390217 49.1581746, -122.941425 49.1565327, -122.944944 49.1544417, -122.9438282 49.1534593, -122.9435493 49.1528418, -122.9433347 49.1473822, -122.9445792 49.1465962, -122.9492785 49.14807, -122.9522611 49.149291, -122.9520894 49.1497542, -122.9507805 49.1519577, -122.9526473 49.1520559, -122.9535271 49.1526734, -122.9584623 49.153305, -122.9619814 49.1535856, -122.9635049 49.1540067, -122.9680968 49.1547224, -122.9711867 49.1547785, -122.9731179 49.1543154, -122.9749633 49.1542873, -122.983203 49.1527015, -122.9883743 49.1515086, -122.990091 49.1512559, -122.9919792 49.1507086, -122.9933311 49.1502314, -122.9961206 49.1494314, -122.9980947 49.1483542, -122.9971934 49.1471612, -122.9964102 49.1456031, -122.9988028 49.145161, -122.9998327 49.1449715, -123.000852 49.1448241, -123.0016459 49.1448662, -123.0017747 49.1425431, -123.0101431 49.1403252, -123.0106581 49.1399673, -123.0113984 49.138781, -123.0120743 49.1386477, -123.0135871 49.1386687, -123.0247773 49.1357978, -123.0256785 49.137114, -123.0117557 49.1408324, -123.0052569 49.1438451, -123.0035737 49.1450496, -123.0024484 49.1460576, -122.9980947 49.1483542, -123.0024484 49.1460576, -123.0035737 49.1450496, -123.0052569 49.1438451, -123.0117557 49.1408324, -123.0256785 49.137114, -123.0278886 49.1364822, -123.0311931 49.1360751, -123.0358709 49.1348537, -123.0403341 49.1333374, -123.0472435 49.130389, -123.0489172 49.1281003, -123.0495824 49.1268787, -123.050033 49.1138323, -123.0523289 49.1111356, -123.0570925 49.1060928, -123.0569638 49.0940386, -123.0564703 49.0898512, -123.0622638 49.0898934, -123.0621136 49.08846, -123.0609549 49.088179, -123.0608905 49.0872656)",640 - Scott Rd Stn to Ladner Exchange,
"LINESTRING (-122.7991211 49.2753929, -122.7979853 49.2764383, -122.744384 49.2541185, -122.7235259 49.245468, -122.7192357 49.2427447, -122.6895382 49.2309129, -122.6895168 49.217165, -122.669132 49.2172211, -122.6682522 49.2171931, -122.6685741 49.2179499, -122.6672008 49.2178658, -122.667238 49.217173, -122.6662187 49.2167666, -122.6659348 49.2178939, -122.6655214 49.218014, -122.664819 49.2185666, -122.6649907 49.2191693, -122.6665356 49.2204727, -122.6653125 49.2206129, -122.6642826 49.2212576, -122.6639871 49.2213216, -122.6626972 49.221605, -122.6536825 49.2213837, -122.6515849 49.2205884, -122.6317418 49.2205359, -122.6204016 49.2206129, -122.6021519 49.2204552, -122.6006498 49.2204903, -122.5978603 49.2204762, -122.5977745 49.2196423, -122.5963368 49.2196213, -122.5963904 49.219369, -122.5977852 49.21939, -122.5977745 49.2196423, -122.5963368 49.2196213, -122.5963904 49.219369, -122.5963368 49.2196213, -122.5940516 49.2196493, -122.5940203 49.2204339, -122.5904631 49.2203569, -122.5902126 49.2160327, -122.5869485 49.2128465, -122.5819641 49.2069883, -122.5794432 49.2017232, -122.5722614 49.1917993, -122.5654103 49.1861639, -122.5607837 49.1835703, -122.556844 49.1833328, -122.5607837 49.1835703, -122.5654103 49.1861639, -122.5722614 49.1917993, -122.5794432 49.2017232, -122.5819641 49.2069883, -122.5854013 49.2108938, -122.5869485 49.2128465, -122.5902126 49.2160327, -122.5904631 49.2203569, -122.5790634 49.2203851, -122.529185 49.2202485, -122.5292709 49.2212435, -122.5347211 49.2212295, -122.5346997 49.2202765, -122.5571229 49.2203466, -122.5569084 49.1875123, -122.5569838 49.1913621, -122.5394633 49.1912847, -122.5414374 49.1877086, -122.5450637 49.1876806, -122.5462654 49.1874422, -122.5569084 49.1875123, -122.556844 49.1833328, -122.5539687 49.1830874, -122.5519516 49.1825544, -122.5500634 49.1813482, -122.5474455 49.1808432, -122.5444844 49.1807871, -122.5426819 49.1801138, -122.5398066 49.178094, -122.535558 49.1760179, -122.5320389 49.1750079, -122.5301077 49.1746432, -122.5273182 49.1747835, -122.5247862 49.1752604, -122.5207951 49.1754288, -122.5175764 49.1747554, -122.5146153 49.1741943, -122.511697 49.1741662, -122.5022128 49.1718656, -122.5001099 49.171613, -122.4971917 49.1719778, -122.4840596 49.1721461, -122.4816134 49.1723706, -122.4771931 49.1729598, -122.4648764 49.1743065, -122.4527314 49.1743346, -122.4463799 49.1743065, -122.4354794 49.1734368, -122.4323037 49.1731562, -122.4267676 49.1734929, -122.4232914 49.1727915, -122.4192145 49.1712763, -122.4125197 49.1685827, -122.4086144 49.1662818, -122.4048378 49.1630547, -122.3994734 49.1566279, -122.3962119 49.1548035, -122.3838093 49.1493582, -122.3535969 49.1370337, -122.345443 49.1339451, -122.3426535 49.1332712, -122.3370745 49.1329904, -122.3193505 49.1327376, -122.3153593 49.1330746, -122.3122265 49.1334958, -122.3087933 49.1340574, -122.3064959 49.1337843)",701 - Coquitlam Ctrl Stn to Maple Ridge East or occasionally Mission City,
"LINESTRING (-122.6803602 49.2028528, -122.6782573 49.2027407, -122.6783432 49.210339, -122.678311 49.2114499, -122.6768197 49.2114779, -122.6743091 49.2114779, -122.6735366 49.2111766, -122.6730324 49.2108542, -122.6725281 49.210721, -122.6709617 49.210714, -122.6706184 49.2108401, -122.670436 49.2110784, -122.6706291 49.211541, -122.6707686 49.2118634, -122.6707472 49.2134474, -122.671069 49.2137978, -122.6723028 49.2146038, -122.6726891 49.2147159, -122.6740194 49.2147159, -122.674513 49.2148351, -122.6750601 49.2153046, -122.6751031 49.2158512, -122.6751031 49.2170637, -122.6680435 49.2171127, -122.6683546 49.2178275, -122.667389 49.2177925, -122.6673461 49.2170426, -122.6661016 49.2166712, -122.6658226 49.2178415, -122.668934 49.2180237, -122.6696957 49.218234, -122.6699532 49.2189488, -122.6699854 49.2195024, -122.6726998 49.2207637, -122.6730002 49.2216116, -122.6710046 49.2217588, -122.6708008 49.2207708, -122.6713372 49.2201471)",719 - Meadowtown to Fraser Way,
"LINESTRING (-122.6803602 49.2028528, -122.6807553 49.2027239, -122.6811093 49.2029395, -122.6807231 49.2031182, -122.6803368 49.2029219, -122.6783949 49.2028378, -122.6783091 49.2144171, -122.6836628 49.2144171, -122.6838774 49.2146413, -122.6838023 49.2170802, -122.6896388 49.2170802, -122.6897031 49.2190494, -122.693587 49.2190564, -122.6936084 49.2199884, -122.6937801 49.2202617, -122.6937801 49.222427, -122.6964194 49.222448, -122.697782 49.222441, -122.6977176 49.22434, -122.6905936 49.224354, -122.6901216 49.2245852, -122.689671 49.2245852, -122.6879865 49.2245852, -122.6879543 49.225419, -122.6882869 49.2256082, -122.6896495 49.2256783, -122.6896495 49.227451, -122.6885444 49.227458, -122.6885659 49.2263719, -122.6883406 49.2261197, -122.687257 49.2256643, -122.6868064 49.2255942, -122.6817209 49.2256012, -122.6801437 49.2256432, -122.6791889 49.2253279, -122.6781053 49.2248865, -122.6775581 49.2248655, -122.6770646 49.2249846, -122.6762921 49.2257834, -122.6723224 49.2242068, -122.6721722 49.2235411, -122.6727838 49.2234781, -122.6726657 49.2219365, -122.672816 49.2214109, -122.6726336 49.2208503, -122.671389 49.2202547, -122.6709921 49.2207873, -122.6711315 49.2216842, -122.6727623 49.2215441)",722 - Meadowtown to Bonson,
"LINESTRING (-122.573572 49.2419034, -122.5735184 49.2434233, -122.5735184 49.2436965, -122.5706538 49.2435634, -122.5698706 49.2435844, -122.5688836 49.2440117, -122.5682077 49.2440467, -122.5645813 49.2440117, -122.5617167 49.2440047, -122.5609442 49.2442358, -122.5595817 49.2454195, -122.558777 49.2456016, -122.5580045 49.2456436, -122.5584015 49.2422606, -122.5587985 49.2414761, -122.5587877 49.2407336, -122.5589916 49.2402363, -122.5588521 49.2389894, -122.5593671 49.238443, -122.5600752 49.238394, -122.5608369 49.238457, -122.5618347 49.2383029, -122.5639161 49.238338, -122.5656113 49.2383029, -122.5668558 49.2382189, -122.5677463 49.2382119, -122.5686261 49.238359, -122.5690767 49.2386672, -122.5694415 49.2394728, -122.5697097 49.2397599, -122.5701925 49.239893, -122.5706216 49.2401522, -122.5711044 49.2409367, -122.5715229 49.2411259, -122.571834 49.24135, -122.5722953 49.2418824, -122.5796982 49.2420575, -122.5796017 49.2402643, -122.5792905 49.2333536, -122.5792047 49.2253244, -122.5792691 49.2205035, -122.590352 49.220472, -122.5900623 49.216029, -122.5912103 49.2164284, -122.5933239 49.2170592, -122.5939998 49.2170942, -122.5940534 49.219554, -122.5976798 49.219575, -122.5980231 49.219603, -122.5980338 49.2203598, -122.6015421 49.2204089, -122.6069817 49.2204299, -122.6070353 49.2161551, -122.6047072 49.2138634, -122.6041171 49.2133518, -122.6045999 49.2130224, -122.6046321 49.2122725, -122.6066705 49.2127, -122.6043638 49.2122024, -122.6014456 49.2114104, -122.5993213 49.2107235, -122.5989458 49.2111931, -122.5989243 49.2161481, -122.5975188 49.2161201, -122.5965747 49.2162322, -122.5962421 49.2166877, -122.5962421 49.219561)",733 - Port Haney to Rock Ridge,
"LINESTRING (-122.5802898 49.2493962, -122.5810837 49.2493717, -122.5815773 49.2493437, -122.582221 49.2492947, -122.5829345 49.2492947, -122.5833851 49.2493612, -122.5842809 49.2497569, -122.5846618 49.249841, -122.5851231 49.2498725, -122.5859654 49.2496764, -122.5866305 49.2496519, -122.5884759 49.2496274, -122.5892377 49.2494172, -122.5898385 49.2493962, -122.5904125 49.2494278, -122.5908202 49.2494768, -122.5907021 49.2505588, -122.5904607 49.2507199, -122.5900852 49.2507759, -122.5896239 49.2508739, -122.5893235 49.2508915, -122.5892967 49.251105, -122.5889104 49.2513011, -122.5886368 49.2515813, -122.5881648 49.2515813, -122.5873977 49.2518334, -122.5871884 49.252096, -122.5870382 49.2528208, -122.5865554 49.2537172, -122.5860029 49.2541759, -122.5853431 49.2543719, -122.5844204 49.2543824, -122.5832671 49.2544174, -122.5824785 49.2542669, -122.5820386 49.2542809, -122.5809228 49.2547361, -122.5805527 49.2547711, -122.5807404 49.2564832, -122.5802898 49.2583598, -122.5795656 49.2582968, -122.5791043 49.2584123, -122.5783962 49.2587414, -122.577967 49.258801, -122.5774467 49.258794, -122.576878 49.2587379, -122.5760358 49.2588885, -122.5754994 49.25892, -122.5744211 49.2588535, -122.574405 49.2573935, -122.5744211 49.2569034, -122.5750112 49.2564062, -122.5762933 49.2555974, -122.5766688 49.2553803, -122.5769049 49.2550897, -122.57698 49.2548341, -122.5770819 49.2541724, -122.5778651 49.2524601, -122.5782621 49.252208, -122.5790453 49.2521625, -122.5800645 49.2521695, -122.5802335 49.2520846, -122.5803649 49.2518027, -122.5803676 49.2508967, -122.5802067 49.2487116, -122.5798633 49.2433466, -122.5797775 49.2417076, -122.5794342 49.2349198, -122.5928452 49.2349828, -122.5936177 49.2349968, -122.593725 49.2347726, -122.5939825 49.2205564, -122.5939503 49.2197015, -122.5976839 49.2196875, -122.5977376 49.2205774, -122.6070717 49.2205915, -122.6071253 49.2160784, -122.6043144 49.2133522, -122.6047113 49.2130788, -122.604765 49.212406, -122.6066962 49.2127774, -122.6040032 49.2122588, -122.601321 49.2114808, -122.5994005 49.210801, -122.5991109 49.2112145, -122.5990787 49.2127004, -122.5990787 49.2162326, -122.5975659 49.2161975, -122.5966969 49.2162676, -122.5964072 49.2167021, -122.5962785 49.2196735)",741 - Port Haney to Anderson Creek,
