WKT,name,description
"LINESTRING (-123.082633 49.3107256, -123.0821609 49.3112502, -123.0815064 49.3110193, -123.0809498 49.3116368, -123.0795121 49.3110772, -123.0788886 49.3117608, -123.0769145 49.3138591, -123.0763137 49.3141179, -123.0724942 49.3179716, -123.0723655 49.3189996, -123.0720222 49.3332924, -123.07199 49.3356415, -123.0618405 49.3356205, -123.0422711 49.3354807, -123.041799 49.3353129, -123.0382156 49.3372634, -123.0383551 49.3365014, -123.0380547 49.3360959, -123.0380332 49.3334252, -123.040533 49.3334462, -123.0405438 49.3343131, -123.0416488 49.3353758)",229 - Lonsdale Quay to Lynn Valley Ctr,
"LINESTRING (-123.0828042 49.310687, -123.0821497 49.3113375, -123.0816025 49.3111626, -123.0809588 49.3117362, -123.0795426 49.3111836, -123.0768389 49.3140443, -123.0763776 49.3141912, -123.0726547 49.317961, -123.0724508 49.3191079, -123.0721612 49.3328204, -123.071968 49.340175, -123.0579562 49.3401121, -123.0578274 49.3403078, -123.0576343 49.3429362, -123.0574734 49.3437959, -123.0566365 49.34446, -123.0555851 49.3445788, -123.0544693 49.3445369, -123.0538792 49.3447326, -123.0536754 49.3451869, -123.0538685 49.3456133, -123.0545444 49.3454526, -123.0597694 49.3454456, -123.0608101 49.3453128, -123.0667002 49.3433206, -123.0676658 49.3432088, -123.0718608 49.3432787, -123.0718286 49.3450262, -123.0720217 49.3452359, -123.0734808 49.3452778, -123.0736847 49.3450821, -123.0736847 49.3442573, -123.0718608 49.3442153, -123.071968 49.340154)",230 - Lonsdale Quay to Upper Lonsdale,
"LINESTRING (-123.0828345 49.3107779, -123.0822766 49.3113724, -123.0832162 49.3117627, -123.08262 49.3124041, -123.0858869 49.313859, -123.0857689 49.3172791, -123.0897815 49.3191044, -123.0922652 49.3191009, -123.0929357 49.3189156, -123.0937887 49.3181673, -123.0943305 49.3181078, -123.0948455 49.3181183, -123.0949259 49.3146074, -123.0998558 49.3146179, -123.1000007 49.3146878, -123.1001348 49.3146248, -123.0999953 49.3145304, -123.0998397 49.3146283)",231 - Lonsdale Quay to Harbourside Dr (North Shore Auto Mall),
"LINESTRING (-123.0290099 49.3053553, -123.0292084 49.3053405, -123.0290904 49.304543, -123.0313113 49.3047529, -123.0323949 49.3052146, -123.0369868 49.3063688, -123.0405702 49.3070963, -123.0403771 49.3131259, -123.0533054 49.3133567, -123.065901 49.3135245, -123.0735024 49.3168223, -123.0733307 49.3169936, -123.0731859 49.3170985, -123.0723383 49.3179518, -123.0722203 49.3188819, -123.0718663 49.3333705, -123.0719414 49.3365165, -123.1004479 49.3366703, -123.1009414 49.3368521, -123.1053939 49.3398791, -123.1086876 49.3428151, -123.1113591 49.343591, -123.1119277 49.3436609, -123.1122281 49.3439335, -123.1113591 49.3443389, -123.1110265 49.3453245, -123.1113162 49.3475332, -123.1112947 49.3484838, -123.1107583 49.3486935, -123.1094065 49.3487214, -123.1080653 49.3500354, -123.1066813 49.35404, -123.1059947 49.3562274, -123.106853 49.3581981, -123.1065097 49.3588759, -123.1054582 49.3595258, -123.1043103 49.3603154, -123.1037631 49.361098, -123.1033876 49.3636764, -123.102937 49.3645917, -123.1010165 49.3672676, -123.1001153 49.3683506, -123.0995467 49.3693496, -123.0993321 49.3702649, -123.0986132 49.3715503, -123.0991282 49.3720603)",232 - Phibbs Exchange to Grouse Mountain,
"LINESTRING (-123.0827228 49.3107701, -123.0821756 49.3114206, -123.0830822 49.3117808, -123.0825296 49.3124313, -123.0857966 49.3138721, -123.0856893 49.3173727, -123.0900827 49.3192679, -123.0915365 49.3200897, -123.0970297 49.3220373, -123.1012515 49.3235863, -123.1009028 49.3247401, -123.1005755 49.3250617, -123.1005916 49.3258449, -123.1006292 49.3275126, -123.1017074 49.3285719, -123.1017986 49.328932, -123.101745 49.3296417, -123.1019542 49.3298095, -123.1025872 49.329834, -123.1043092 49.3299214, -123.1128761 49.3299739, -123.1147161 49.3300053, -123.1146947 49.3310646, -123.1152526 49.331547, -123.1158588 49.3314317, -123.1172321 49.3314596, -123.1172535 49.3325678, -123.1165508 49.3337809, -123.1159339 49.3343978, -123.115848 49.3356982, -123.1150541 49.3378375, -123.1143675 49.3385086, -123.1146893 49.3395432, -123.1134662 49.3428986, -123.1121144 49.3441708, -123.1116638 49.3444225, -123.1112346 49.3452752, -123.1115136 49.3485464, -123.1109128 49.3488399, -123.1096897 49.3488679, -123.1082735 49.35007, -123.1062994 49.3562201, -123.1071362 49.3582746, -123.1066642 49.3589874, -123.1043253 49.3604548, -123.1040034 49.3612094, -123.103703 49.3639764, -123.1001196 49.3688393, -123.09939 49.3706837, -123.0988965 49.371508, -123.0992398 49.3719272)",236 - Lonsdale Quay to Grouse Mountain,
"LINESTRING (-123.0415995 49.3350383, -123.0407948 49.3342762, -123.0407948 49.3333254, -123.0376835 49.3332904, -123.0375762 49.3362058, -123.0379195 49.3366322, -123.037823 49.3374502, -123.0384345 49.3372544, -123.0423183 49.3351012, -123.0463739 49.3328989, -123.0500646 49.3309272, -123.0557187 49.3277598, -123.0562658 49.326669, -123.0565019 49.3218999, -123.0764468 49.3221167, -123.0816824 49.3221446, -123.0817254 49.3199907, -123.0917139 49.3200327, -123.1021423 49.323809, -123.1205637 49.3239488, -123.1216152 49.3240817, -123.1289859 49.3261445, -123.1359918 49.3182913, -123.1434376 49.310115, -123.1443067 49.308807, -123.1448753 49.3074569, -123.1452079 49.3063167, -123.1453366 49.3047287, -123.1450899 49.3035325, -123.1443925 49.3021053, -123.1427295 49.3004822, -123.1407983 49.2991809, -123.1391997 49.2985582, -123.1375368 49.2979775, -123.1367857 49.2973338, -123.1363888 49.2967531, -123.1362815 49.2959555, -123.1368394 49.2950039, -123.1368341 49.2948919, -123.1367965 49.294794, -123.1362171 49.2942132, -123.1337924 49.2926319, -123.1235678 49.285991, -123.1142552 49.2799791)",240 - Downtown Vancouver to Lynn Valley Ctr,
"LINESTRING (-123.1144327 49.2799837, -123.1253386 49.2870523, -123.1362981 49.2941864, -123.1368721 49.2947286, -123.136915 49.2949805, -123.1363893 49.2959566, -123.1364697 49.2967367, -123.1368935 49.2973035, -123.1375587 49.2979192, -123.140831 49.2991575, -123.1427998 49.3004414, -123.1444842 49.3021099, -123.1451708 49.3035371, -123.1454444 49.3048663, -123.1452406 49.3064612, -123.1448758 49.3076679, -123.1442857 49.3089655, -123.1436312 49.3099902, -123.1415713 49.31226, -123.134898 49.3195757, -123.1316847 49.3232367, -123.1299788 49.3251143, -123.1290293 49.3262226, -123.1269694 49.3256317, -123.1216854 49.3241702, -123.1205213 49.3239779, -123.1020624 49.3238591, -123.1011182 49.3234849, -123.0967355 49.321887, -123.0917198 49.3201072, -123.0910009 49.3200828, -123.0818063 49.3200338, -123.081758 49.3221912, -123.0725044 49.3221318, -123.0718929 49.3448122, -123.0719251 49.3449905, -123.0720645 49.3451757, -123.0734056 49.3452211, -123.0735827 49.3450848, -123.073588 49.3443194, -123.071909 49.34426)",241 - Downtown Vancouver to Upper Lonsdale,
"LINESTRING (-123.0290507 49.3052886, -123.0291526 49.3052711, -123.0290346 49.3044806, -123.0313413 49.3047149, -123.0323659 49.3051416, -123.0322264 49.3082511, -123.033074 49.3112274, -123.0328701 49.3131299, -123.0322049 49.3131264, -123.0310945 49.3127172, -123.0306117 49.3124025, -123.0303918 49.3118674, -123.029748 49.3115946, -123.0287878 49.3116016, -123.0270605 49.3121647, -123.0252795 49.3122731, -123.0240939 49.3146791, -123.0240188 49.3162248, -123.0239706 49.3175012, -123.0214225 49.3174872, -123.0207948 49.3173648, -123.0207304 49.3174942, -123.0209558 49.3176621, -123.023992 49.3176481, -123.0239759 49.3183614, -123.0238311 49.3187566, -123.0223827 49.3203441, -123.0217014 49.3210329, -123.0211006 49.3212008, -123.0205051 49.321428, -123.0184989 49.3214805, -123.0182896 49.3213546, -123.0182735 49.3206168, -123.0183004 49.3195328, -123.0189763 49.3195224, -123.0189387 49.3191027, -123.0187563 49.3190223, -123.0183165 49.3190083)",245 - Phibbs Exchange to Capilano University,
"LINESTRING (-123.1142795 49.2801384, -123.136102 49.2942466, -123.1366599 49.2948063, -123.1366491 49.2950232, -123.136102 49.2959538, -123.1362092 49.2966675, -123.1366062 49.2972622, -123.1373894 49.2979689, -123.1407154 49.2992352, -123.1426573 49.3005505, -123.1442451 49.3021107, -123.1450283 49.3037057, -123.1451785 49.304762, -123.1450605 49.306427, -123.1441057 49.3089103, -123.1432044 49.3102113, -123.1394923 49.3142611, -123.1289673 49.3259541, -123.1262743 49.3252758, -123.1225729 49.3242479, -123.1192791 49.3270869, -123.1179595 49.3292195, -123.1173694 49.3300236, -123.1173265 49.332268, -123.1173265 49.3327784, -123.1164575 49.3341068, -123.1160498 49.3344144, -123.1159747 49.3358756, -123.1151164 49.3379449, -123.1145477 49.3385112, -123.1148159 49.3394549, -123.1141508 49.3395318, -123.1127882 49.3395318, -123.109827 49.3391753, -123.1072521 49.339399, -123.1049454 49.339357, -123.1044626 49.339385, -123.1017697 49.3375674, -123.0995381 49.3389026, -123.0976391 49.3410837, -123.0953753 49.3438938, -123.092457 49.3474516, -123.0922747 49.34785, -123.0928004 49.3486048, -123.0929613 49.349779, -123.0940342 49.3504709, -123.0947959 49.3511349, -123.0949891 49.3515962, -123.0950212 49.3538675, -123.0946028 49.3546922, -123.0944741 49.3555937, -123.0948067 49.3562436, -123.0911374 49.3562646, -123.0900752 49.3562785, -123.0886376 49.3555727, -123.08251 49.3521521)",246 - Downtown Vancouver to Highlands,
"LINESTRING (-123.1149367 49.2799942, -123.1190566 49.2827237, -123.1368236 49.2943962, -123.1372098 49.294942, -123.136609 49.2960335, -123.1366305 49.2966632, -123.1370811 49.297153, -123.1377033 49.2977547, -123.1410078 49.298986, -123.1428961 49.3003013, -123.1446556 49.3018965, -123.1452779 49.3033936, -123.1456856 49.3049606, -123.1454925 49.3067514, -123.1449989 49.3080805, -123.1443981 49.3092977, -123.1436686 49.3102769, -123.1380681 49.316446, -123.1289701 49.3265022, -123.1224898 49.3245443, -123.1196145 49.3270616, -123.1181554 49.3292012, -123.117576 49.3300123, -123.1174902 49.332837, -123.1165675 49.3343611, -123.1162027 49.3345429, -123.1160955 49.3362767, -123.1151513 49.3383181, -123.1147007 49.3384439, -123.1150011 49.3395205, -123.1142072 49.3412681, -123.1134669 49.3430961, -123.1121687 49.3442844, -123.1117825 49.3444801, -123.1113962 49.345228, -123.1117074 49.348611, -123.1110207 49.3489045, -123.1097976 49.3489535, -123.1083922 49.3500578, -123.1070081 49.3546285, -123.1064502 49.3562218, -123.1001631 49.3562498, -123.0999271 49.3568298, -123.0998413 49.359611, -123.100764 49.3602818, -123.100882 49.3606662, -123.1003133 49.3614767, -123.0971483 49.3629301, -123.0966012 49.3629301, -123.0958823 49.3626366, -123.094037 49.361288, -123.0907003 49.3598276, -123.0905286 49.3593455, -123.0905823 49.3590869, -123.0998413 49.359017, -123.0999056 49.3580108, -123.1071905 49.3579339, -123.10733 49.3583113, -123.1067077 49.3591288, -123.1044118 49.3605334, -123.1041435 49.3612601, -123.1038539 49.364055, -123.1003563 49.3686733, -123.099455 49.370909, -123.0991224 49.3714679, -123.099337 49.3718311)",247 - Downtown Vancouver to Grouse Mountain,
