WKT,name,description
"LINESTRING (-123.1163859 49.2091747, -123.1172469 49.2091169, -123.1170859 49.21075, -123.1168204 49.2188621, -123.1166085 49.2239373, -123.1164154 49.2281641, -123.1160104 49.2384625, -123.1160935 49.2386271, -123.1169706 49.2394029, -123.1183037 49.2406445, -123.1182098 49.2424114, -123.1177297 49.2433115, -123.116005 49.2442973, -123.1154793 49.244996, -123.115423 49.2462514, -123.11538 49.2500089, -123.1151977 49.2541704, -123.1150099 49.2591824, -123.1148758 49.2617836, -123.1147363 49.2654278, -123.114731 49.2656974, -123.1146532 49.2667073, -123.1156295 49.2663397)",15 - Marine Dr Stn to Olympic Drive Stn via Cambie,
"LINESTRING (-123.0448106 49.2442518, -123.044317 49.244602, -123.042064 49.2445319, -123.0416563 49.2452183, -123.0415919 49.2487623, -123.0421927 49.2496167, -123.0438235 49.250261, -123.04436 49.2508773, -123.04436 49.2536365, -123.0441239 49.2785183, -123.0441562 49.2810029, -123.0440515 49.2851872, -123.0438168 49.2853267, -123.0437371 49.285414, -123.043686 49.2857552, -123.0437484 49.2861066, -123.044081 49.2862624, -123.0440515 49.2851872, -123.044081 49.2862624, -123.0440515 49.2851872, -123.044081 49.2862624, -123.0437484 49.2861066, -123.043686 49.2857552, -123.0437371 49.285414, -123.0438168 49.2853267, -123.0440515 49.2851872, -123.0441562 49.2810029, -123.046849 49.280968, -123.0779841 49.2812479, -123.0801299 49.280828, -123.0824259 49.280898, -123.0950215 49.281192, -123.1009868 49.2812759, -123.1042912 49.2813319, -123.1095055 49.2823118, -123.1128314 49.2844813, -123.1195476 49.2799601, -123.1219938 49.2784343, -123.1230667 49.2790922, -123.1338599 49.2717005, -123.1377008 49.2690683, -123.1383446 49.2659879, -123.1385162 49.2607088, -123.153086 49.2609609, -123.1530002 49.2576839, -123.152807 49.2555412, -123.1535151 49.2416882, -123.155339 49.2402592, -123.1555107 49.2362804, -123.1556824 49.2280975, -123.1552532 49.2271587, -123.1552532 49.2249796, -123.1537565 49.2249165, -123.1504681 49.2194368, -123.1464985 49.2132276, -123.1435159 49.2131855, -123.1435373 49.2141387, -123.1405118 49.2139845)",16 - 29th Ave Stn to 63rd St Loop via Arbutus (Some trips to PNE Summer Only),
"LINESTRING (-123.1162746 49.2091086, -123.1172805 49.2090648, -123.1172402 49.2101284, -123.1218536 49.2081325, -123.1255175 49.2065712, -123.1299003 49.2047697, -123.1302516 49.2061787, -123.1302892 49.2076612, -123.1301202 49.2130388, -123.1298493 49.2159263, -123.1292002 49.2173191, -123.128586 49.2191814, -123.1285404 49.2206285, -123.1284733 49.2229269, -123.1282936 49.2273798, -123.1281541 49.2316501, -123.1280147 49.2360339, -123.1277947 49.2437882, -123.1274943 49.2514292, -123.1272046 49.2576406, -123.1268023 49.2581903, -123.1267138 49.2606007, -123.1150837 49.2604187, -123.1149496 49.2638705, -123.1148799 49.2656611, -123.1148745 49.2667935, -123.1149013 49.2694013, -123.1147082 49.2734177, -123.1146251 49.2756017, -123.1153412 49.2764609, -123.1165697 49.2771398, -123.117495 49.2778188, -123.1159233 49.2789037, -123.1162129 49.2790717)",17 - Marine Drive Stn to Downtown via Oak,
"LINESTRING (-123.0026843 49.2261666, -123.0023409 49.2259494, -123.0025019 49.2257392, -123.0035318 49.2261456, -123.003725 49.2259634, -123.0075122 49.2277221, -123.0047764 49.2302514, -123.0122973 49.2325914, -123.0140783 49.2328366, -123.0160846 49.2328296, -123.0226506 49.2323742, -123.0308689 49.2319889, -123.0326714 49.2324303, -123.0344309 49.2333831, -123.0375315 49.2349313, -123.039806 49.2357019, -123.0452455 49.2361993, -123.0465008 49.2366336, -123.0515863 49.2388332, -123.0588497 49.2421814, -123.0693103 49.2470633, -123.0764235 49.2502009, -123.07961 49.2519097, -123.0910362 49.2572597, -123.0928065 49.2576449, -123.0964006 49.2596895, -123.0975808 49.2609078, -123.0999948 49.2634074, -123.1007887 49.2642966, -123.1007244 49.266677, -123.1004776 49.2709264, -123.0999412 49.2719904, -123.09963 49.280369, -123.1044473 49.280495, -123.1098546 49.2814958, -123.1142641 49.2844353, -123.1182124 49.2869197, -123.1194677 49.2872206, -123.1202938 49.2874655, -123.1268276 49.2893829, -123.1302501 49.2903556, -123.1366981 49.294624, -123.1366445 49.2954146, -123.1361188 49.2960024, -123.1360008 49.2963942, -123.1361188 49.296884, -123.1361591 49.2972233, -123.1358828 49.2976746, -123.1361402 49.2975784, -123.1366096 49.2973519, -123.1369556 49.2971464, -123.1369234 49.2968753, -123.136564 49.2965403, -123.1364326 49.2961944, -123.1366445 49.2954146, -123.1361188 49.2960024, -123.1360008 49.2963942, -123.1361188 49.296884, -123.1361591 49.2972233, -123.1358828 49.2976746, -123.1356896 49.3002843, -123.1354214 49.3002353, -123.1342842 49.300683, -123.1341018 49.300753, -123.1338121 49.3005781, -123.1337477 49.3004032, -123.1339516 49.3003542, -123.1340803 49.3005781)",19 - Metrotown Stn to Stanley Park,
"LINESTRING (-123.0649315 49.210252, -123.0649101 49.2101644, -123.0648081 49.2100487, -123.0645828 49.2101469, -123.0654787 49.2105534, -123.066058 49.2106375, -123.0659722 49.215554, -123.0657952 49.2225863, -123.0655162 49.2337616, -123.0653446 49.2392852, -123.0650013 49.2510695, -123.0654036 49.252197, -123.0665408 49.2531564, -123.0690085 49.2550542, -123.0692391 49.2553903, -123.0698961 49.2768018, -123.0706585 49.2778193, -123.0702997 49.2811276, -123.0779798 49.2811791, -123.0802588 49.2809312, -123.0957105 49.281185, -123.1043803 49.2813846, -123.1092517 49.282324, -123.1119664 49.2839764, -123.1152444 49.2818915)",20 - Downtown to Harrison Loop via Victoria,
"LINESTRING (-122.4487273 49.0573712, -122.4487059 49.0511416, -122.4514847 49.0511135, -122.4522571 49.0512471, -122.4567847 49.0511838, -122.4597137 49.0543479, -122.4597459 49.0576383, -122.4597137 49.054369, -122.4597673 49.0541721, -122.459821 49.0531245, -122.4707107 49.0531386, -122.4707107 49.0605278, -122.4597888 49.0604716, -122.4597244 49.0576594, -122.4559693 49.057568, -122.4383955 49.0571392, -122.4293296 49.0569142, -122.4186222 49.0572235, -122.4020462 49.0576032, -122.3895685 49.0565556, -122.3810713 49.0558385, -122.3812001 49.0413458, -122.3809426 49.0406706, -122.3786788 49.0386591, -122.3783033 49.0377589, -122.3785715 49.0317449, -122.3794191 49.0306335, -122.3797087 49.0302185, -122.3794298 49.0295713, -122.379065 49.0292969, -122.3789577 49.0291, -122.3786144 49.0291563, -122.3764901 49.0284598, -122.375664 49.0296557, -122.3792689 49.0307812, -122.3785608 49.031752, -122.3782925 49.0377589, -122.3786788 49.0386662, -122.3778634 49.0393484, -122.3768441 49.0398477, -122.3769622 49.0401853, -122.3757713 49.0412332, -122.3701815 49.0462193, -122.3811464 49.0462053, -122.3696022 49.0462193, -122.3628323 49.0460013, -122.3574142 49.045938, -122.3539703 49.0469929, -122.3528759 49.0469647, -122.3513953 49.0461349, -122.3503546 49.0458607, -122.3468892 49.0462826, -122.3441212 49.0471476, -122.3363213 49.0500869, -122.3317187 49.0515776, -122.3257642 49.0514581, -122.3099284 49.0508323, -122.309982 49.0496509, -122.3095314 49.0490884, -122.3084156 49.0482797, -122.3084156 49.0480336, -122.3086302 49.0480407, -122.3092579 49.0485047, -122.3091667 49.0486243, -122.3089628 49.0486876)",21 - Aldergrove to Abbotsford (BC TRANSIT, COMPASS CARD DOES NOT WORK. ADDITIONAL FARE REQUIRED),
"LINESTRING (-123.0771356 49.2112948, -123.0767494 49.2112983, -123.0766045 49.2114455, -123.0765884 49.2115576, -123.0770712 49.2120097, -123.0771088 49.2148517, -123.0771195 49.2194489, -123.0775057 49.2202513, -123.0774575 49.2214391, -123.0770337 49.2338091, -123.0767923 49.2383731, -123.0763738 49.2398476, -123.0761432 49.2495763, -123.075993 49.2531164, -123.0759125 49.2570764, -123.0765723 49.2576506, -123.0773931 49.2580637, -123.0775486 49.2583998, -123.0775486 49.2588724, -123.0775594 49.2631961, -123.0773555 49.2725981, -123.0777176 49.2767093, -123.0829882 49.27684, -123.0777176 49.2767093, -123.0774444 49.269702, -123.0809375 49.2697733, -123.0995374 49.2726437, -123.0993634 49.2803977, -123.0973165 49.2803502, -123.0968981 49.2767316, -123.0852359 49.2765041, -123.0844044 49.2765496, -123.0835461 49.2767421, -123.0829882 49.27684, -123.0835461 49.2767421, -123.0844044 49.2765496, -123.0852359 49.2765041, -123.0968981 49.2767316, -123.0969625 49.277736, -123.0973165 49.2803502, -123.0976974 49.2803642, -123.1041937 49.2805217, -123.1047355 49.2806197, -123.109703 49.281554, -123.1119989 49.2829993, -123.1145685 49.2846859, -123.1181895 49.2869883, -123.1205337 49.2876112, -123.1209468 49.2871528, -123.1218748 49.2866594)",22 - Downtown to SE Marine Drive via Knight,
"LINESTRING (-123.1016849 49.2731813, -123.0999844 49.2730413, -123.1016849 49.2731813, -123.0999844 49.2730413, -123.1002016 49.2749873, -123.1019518 49.2749663, -123.1016849 49.2731813, -123.1022321 49.2767372, -123.1020175 49.2783611, -123.1021462 49.279327, -123.1027041 49.279229, -123.104528 49.279299, -123.1046568 49.278935, -123.1059442 49.2783331, -123.1061803 49.2780531, -123.1077896 49.2786691, -123.1084548 49.2787111, -123.1077896 49.2786691, -123.1076072 49.2785991, -123.1077467 49.2771153, -123.1085917 49.2769368, -123.1146722 49.2742524, -123.1159757 49.2740214, -123.1187759 49.2744133, -123.1159757 49.2740214, -123.1146722 49.2742524, -123.1085917 49.2769368, -123.1077467 49.2771153, -123.1076072 49.2785991, -123.1077896 49.2786691, -123.1084548 49.2787111, -123.1103538 49.2779061, -123.1113945 49.2778571, -123.1124459 49.2778011, -123.113905 49.2768912, -123.1140767 49.2763593, -123.1153212 49.2753933, -123.1163727 49.2746513, -123.1171022 49.2744133, -123.1187759 49.2744133, -123.1204925 49.2741753, -123.1223379 49.2738673, -123.1253205 49.2730553, -123.1265007 49.2731673, -123.1305133 49.2756033, -123.1318866 49.2747073, -123.1340538 49.2761773, -123.1366502 49.278851, -123.1384526 49.2804749, -123.1380878 49.2807548, -123.1421433 49.2833164, -123.1427977 49.2845691, -123.142315 49.284884, -123.1427977 49.2845691, -123.1427227 49.2853949, -123.1424276 49.286826, -123.1419314 49.2871707, -123.1403315 49.2861743, -123.142315 49.284884)",23 - Main St Station to English Bay,
"LINESTRING (-123.0016701 49.2664225, -123.0031775 49.266447, -123.0033599 49.2612589, -123.0041055 49.2594314, -123.0043201 49.2537385, -123.0042128 49.2478698, -123.0041538 49.2477647, -123.005452 49.2475056, -123.0067824 49.2475231, -123.0080698 49.2479083, -123.0092393 49.2488363, -123.010237 49.249253, -123.0110417 49.249323, -123.0151508 49.2488783, -123.0198233 49.2487662, -123.0236159 49.2488608, -123.0237071 49.2506501, -123.0365924 49.2506151, -123.0461625 49.2506256, -123.0567251 49.2506221, -123.0566875 49.2488117, -123.055899 49.2487942, -123.0558936 49.2487277, -123.0554913 49.2485701, -123.0554644 49.2488328, -123.0565051 49.2488573, -123.0565749 49.2480379, -123.0565802 49.247418, -123.0565802 49.2477052, -123.0566017 49.246497, -123.0566661 49.2458527, -123.0567197 49.2431631, -123.0580769 49.2419373, -123.0628512 49.2441472, -123.0699376 49.2474355, -123.0723087 49.2485351, -123.0728398 49.2484581, -123.0914865 49.2486577, -123.1119732 49.2489378, -123.1188504 49.2490639, -123.1424002 49.2494876, -123.1483332 49.2496066, -123.1499104 49.2500409, -123.1523619 49.2513575, -123.1535743 49.2516586, -123.1544004 49.2515781, -123.1564603 49.2509303, -123.1634019 49.248241, -123.1652151 49.2480764, -123.1675861 49.2481359, -123.1685249 49.248353, -123.1715236 49.2498763, -123.1724839 49.2499078, -123.1813942 49.2499533, -123.1853424 49.2499778, -123.1852244 49.2578875, -123.2067947 49.2582516, -123.2256077 49.2585387, -123.2277856 49.2583286, -123.2318894 49.2574043, -123.2341747 49.2564975, -123.2364063 49.2557658, -123.2402579 49.2602437, -123.2415454 49.2616125, -123.24441 49.2648962, -123.2465879 49.2674936, -123.2474731 49.2673256)",25 - UBC to Brentwood Stn,
"LINESTRING (-123.0445247 49.2444584, -123.0444818 49.2445775, -123.0422287 49.2444724, -123.0488806 49.2376009, -123.0477433 49.2370475, -123.0457585 49.2362839, -123.0449217 49.2360948, -123.042336 49.2358706, -123.042969 49.2353452, -123.0431943 49.2344765, -123.0430656 49.2286336, -123.041188 49.2272883, -123.0409305 49.2267208, -123.0415099 49.2155089, -123.0376797 49.2155299, -123.0365746 49.21567, -123.0350833 49.2161957, -123.0348473 49.216469, -123.0339139 49.2158172, -123.0337315 49.215649, -123.0331521 49.2157121, -123.0315106 49.2154808, -123.0302983 49.215635, -123.0300837 49.2151865, -123.0298155 49.2137918, -123.0297511 49.2118504, -123.0293219 49.2112477, -123.0285065 49.2108622, -123.0273478 49.2105748, -123.0267685 49.2113458, -123.0253308 49.2120607, -123.025084 49.2125513, -123.0252557 49.2135115, -123.0255883 49.2141352, -123.0255776 49.2152285, -123.0251484 49.2160485, -123.0251162 49.2174851, -123.0237966 49.2174641, -123.023818 49.2201691, -123.0237751 49.2219911, -123.0253737 49.2220261, -123.0269938 49.2225657, -123.0281847 49.2232804, -123.0282812 49.2232104, -123.0287748 49.2227829, -123.0297296 49.2218859, -123.0301695 49.2196435, -123.0307811 49.219153, -123.0322187 49.2189428, -123.0325084 49.2189708, -123.0322831 49.2246748, -123.0320363 49.229075, -123.0321973 49.2292781, -123.0373364 49.2292291, -123.0374973 49.2293762, -123.03739 49.23262, -123.0372184 49.2329983, -123.0374651 49.2330964, -123.0365639 49.2334677, -123.0346327 49.2355133, -123.0319365 49.2382723, -123.0319505 49.2384555)",26 - 29th Ave Stn to Joyce-Collingwood Stn,
"LINESTRING (-123.0316896 49.2383249, -123.0301393 49.2401076, -123.0360938 49.2425312, -123.0339963 49.2445975, -123.0338515 49.2453014, -123.0337389 49.2678107, -123.0337496 49.2698094, -123.0336047 49.2702469, -123.0336208 49.2705724, -123.0336798 49.2708489, -123.0336101 49.2774639, -123.0283101 49.2774429, -123.023584 49.2774604, -123.023584 49.281128, -123.0260516 49.2811454, -123.0260624 49.2813484, -123.0262716 49.2813624)",27 - Joyce-Collingood Stn to Kootenay Loop via Rupert,
